Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Production-Secondary,aks-07b8164,AZURE,2026-05,476.5,0.0,0,2082.06,AKS,Production K8s cluster
Mobile-Backend,sqs-05b2924,AWS,2026-05,0.0,0.0,383781,0.19,SQS,Dead letter queue
Production-Secondary,blob-0df7960,AZURE,2026-05,0.0,2009.6,4879198,322.72,Blob Storage,Media content
Production-Main,ec-000c489,AWS,2026-05,907.5,0.0,0,631.51,ElastiCache,Redis production cluster
Compliance-Audit,ebs-0392523,AWS,2026-05,0.0,246.3,0,29.85,EBS,gp3 volumes staging
Customer-Portal,gcf-03f2528,GCP,2026-05,0.0,0.0,20195578,309.5,Cloud Functions,Pub/Sub processors
Production-Secondary,cosmos-0794762,AZURE,2026-05,561.8,76.4,19555856,706.34,Cosmos DB,Event store
Staging-Env,cmon-00f1584,GCP,2026-05,0.0,0.0,25945925,207.32,Cloud Monitoring,Metrics and alerting
Finance-Systems,blob-0e84394,AZURE,2026-05,0.0,8168.4,81270,235.51,Blob Storage,Backup storage
Finance-Systems,elb-024a650,AWS,2026-05,537.6,0.0,7419345,109.23,ELB,Classic load balancer
Staging-Env,cdns-0ede162,GCP,2026-05,0.0,0.0,15911332,23.67,Cloud DNS,DNS zones
DR-Recovery,appi-0c93294,AZURE,2026-05,0.0,0.0,14625524,182.85,Application Insights,Custom metrics
Partner-Integration,ado-1163263,AZURE,2026-05,646.9,0.0,0,324.2,Azure DevOps,Pipelines hosted
Internal-Tools,cr-0df5466,GCP,2026-05,659.1,0.0,2737149,859.82,Cloud Run,ETL pipeline service
Data-Science,gke-1160915,GCP,2026-05,4251.7,0.0,0,8320.65,GKE,GPU node pool
Marketing-Platform,clog-0441451,GCP,2026-05,0.0,493.2,0,121.81,Cloud Logging,Application logs
Compliance-Audit,sns-0767851,AWS,2026-05,0.0,0.0,16847035,8.07,SNS,Event fanout topic
Production-Main,i-0c80371,AWS,2026-05,379.8,0.0,0,1125.97,EC2,c5.2xlarge HPC node
Analytics-Platform,csql-0cc5770,GCP,2026-05,504.0,349.7,0,961.76,Cloud SQL,MySQL analytics
Data-Science,appi-014d674,AZURE,2026-05,0.0,0.0,19098523,231.09,Application Insights,Custom metrics
Marketing-Platform,rs-0dba560,AWS,2026-05,0.0,0.0,5875887,294.78,Redshift,Spectrum queries
Customer-Portal,func-025f994,AZURE,2026-05,0.0,0.0,532284,8.01,Azure Functions,Timer triggers
Security-Ops,ebs-0625274,AWS,2026-05,0.0,589.4,0,368.48,EBS,io2 volumes database
DevOps-Central,redis-0cc8842,AZURE,2026-05,702.3,0.0,0,845.94,Azure Cache for Redis,Premium P1 cache
Data-Science,csp-0f46712,GCP,2026-05,620.6,86.2,42362225,3717.13,Cloud Spanner,Global transaction DB
Shared-Services,gcs-09d5972,GCP,2026-05,0.0,531.0,8427576,96.07,Cloud Storage,Temp processing bucket
Production-Main,clog-004f676,GCP,2026-05,0.0,492.2,0,118.21,Cloud Logging,Application logs
Customer-Portal,elb-0784552,AWS,2026-05,645.0,0.0,26884490,195.68,ELB,Application load balancer
Analytics-Platform,ado-0af3187,AZURE,2026-05,0.0,113.7,0,27.87,Azure DevOps,Artifacts storage
Internal-Tools,lam-0bda239,AWS,2026-05,0.0,0.0,29759116,209.19,Lambda,API gateway handler
Internal-Tools,sqs-03fc213,AWS,2026-05,0.0,0.0,45144836,22.19,SQS,Order processing queue
Marketing-Platform,gcf-0a40516,GCP,2026-05,0.0,0.0,1868518,27.57,Cloud Functions,Scheduled tasks
Partner-Integration,ado-03a9963,AZURE,2026-05,0.0,86.4,0,21.17,Azure DevOps,Artifacts storage
IoT-Platform,fs-0928954,GCP,2026-05,1094.0,30.6,77301596,801.87,Firestore,Session store
Production-Main,app-0e07775,AZURE,2026-05,690.4,0.0,0,102.49,App Service,Web app B1
Partner-Integration,azmon-0bc1733,AZURE,2026-05,0.0,226.2,29261785,306.22,Azure Monitor,Logs and metrics
IoT-Platform,csql-10ca290,GCP,2026-05,734.7,212.7,0,903.77,Cloud SQL,PostgreSQL replica
Security-Ops,fs-054c237,GCP,2026-05,512.5,36.7,21601513,295.56,Firestore,User profiles DB
Finance-Systems,blob-0f8b380,AZURE,2026-05,0.0,2185.7,5263563,344.18,Blob Storage,Media content
Internal-Tools,blob-0573578,AZURE,2026-05,0.0,11951.1,116218,337.1,Blob Storage,Backup storage
Production-Secondary,csql-117d833,GCP,2026-05,504.4,353.1,0,945.81,Cloud SQL,MySQL analytics
Shared-Services,sb-10bc304,AZURE,2026-05,537.9,0.0,7448965,408.62,Service Bus,Premium messaging
Internal-Tools,gcs-0ff0142,GCP,2026-05,0.0,3560.7,3520128,254.09,Cloud Storage,Media assets bucket
Mobile-Backend,fd-0500920,AZURE,2026-05,0.0,0.0,43315700,328.24,Front Door,Global load balancer
Partner-Integration,bq-03bc722,GCP,2026-05,0.0,1244.2,0,482.26,BigQuery,Data export queries
Finance-Systems,s3-113d678,AWS,2026-05,0.0,66.0,32887518,214.9,S3,Static website hosting
Edge-Network,vpn-0e0d648,AWS,2026-05,711.7,0.0,0,177.16,VPN Gateway,Client VPN endpoint
Edge-Network,ecs-0c03661,AWS,2026-05,290.8,0.0,0,512.33,ECS,Fargate worker cluster
Partner-Integration,appi-1065534,AZURE,2026-05,0.0,0.0,45139363,565.04,Application Insights,APM telemetry
Production-Main,ebs-0fb8180,AWS,2026-05,0.0,615.4,0,371.43,EBS,io2 volumes database
ML-Training,rs-0727239,AWS,2026-05,0.0,0.0,3739541,182.36,Redshift,Spectrum queries
Production-Main,gcf-0048169,GCP,2026-05,0.0,0.0,14018074,210.35,Cloud Functions,Pub/Sub processors
Production-Secondary,ps-0f67350,GCP,2026-05,0.0,0.0,14607552,174.65,Pub/Sub,Data pipeline
Internal-Tools,ebs-0793510,AWS,2026-05,0.0,244.0,0,29.55,EBS,gp3 volumes staging
Internal-Tools,sqs-10ac145,AWS,2026-05,0.0,0.0,46686401,22.76,SQS,Order processing queue
Edge-Network,gcf-05e9391,GCP,2026-05,0.0,0.0,22836544,338.57,Cloud Functions,Pub/Sub processors
Finance-Systems,blob-020c758,AZURE,2026-05,0.0,3502.8,9065268,437.19,Blob Storage,Build artifacts
QA-Testing,ebs-0a44533,AWS,2026-05,0.0,1163.7,0,138.34,EBS,gp3 volumes production
Marketing-Platform,rds-0e92796,AWS,2026-05,504.6,357.0,0,990.36,RDS,db.r5.large PostgreSQL replica
Edge-Network,bq-0482941,GCP,2026-05,0.0,4970.4,0,1989.49,BigQuery,Log analytics
Staging-Env,gcs-0db0711,GCP,2026-05,0.0,18380.6,46860,185.0,Cloud Storage,Archive bucket
Finance-Systems,fd-0212792,AZURE,2026-05,0.0,0.0,45412193,327.12,Front Door,Global load balancer
Security-Ops,ses-0ecc552,AWS,2026-05,0.0,0.0,1998148,2.33,SES,Transactional email
Production-Main,ecs-06dd673,AWS,2026-05,331.0,0.0,0,615.48,ECS,Fargate batch cluster
Mobile-Backend,kin-04f8523,AWS,2026-05,694.6,0.0,29357429,430.16,Kinesis,Data stream ingestion
Production-Secondary,sqs-0aca971,AWS,2026-05,0.0,0.0,25104219,12.44,SQS,Event notification queue
Customer-Portal,ses-0289612,AWS,2026-05,0.0,0.0,2336647,2.72,SES,Transactional email
Finance-Systems,blob-04ed338,AZURE,2026-05,0.0,7699.5,2847735,404.69,Blob Storage,Data lake storage
IoT-Platform,cr-1142323,GCP,2026-05,637.2,0.0,13112061,960.99,Cloud Run,API gateway service
Compliance-Audit,s3-104d117,AWS,2026-05,0.0,590.0,1156477,49.71,S3,Artifact storage
Mobile-Backend,fd-06a9855,AZURE,2026-05,0.0,0.0,47822167,353.94,Front Door,Global load balancer
ML-Training,rds-0376427,AWS,2026-05,633.7,724.6,0,1457.46,RDS,db.m5.xlarge analytics DB
Data-Science,gcf-07e8576,GCP,2026-05,0.0,0.0,8858025,132.2,Cloud Functions,Auth handlers
Data-Science,ps-0d84890,GCP,2026-05,0.0,0.0,17198962,208.2,Pub/Sub,Event streaming
Partner-Integration,kin-03c3921,AWS,2026-05,855.0,0.0,35466675,525.13,Kinesis,Data stream ingestion
Marketing-Platform,vai-0f66664,GCP,2026-05,438.5,0.0,4984056,941.18,Vertex AI,Model serving endpoints
Security-Ops,ecs-04a1561,AWS,2026-05,512.2,0.0,0,929.94,ECS,Fargate API cluster
Production-Secondary,redis-0d6b439,AZURE,2026-05,999.0,0.0,0,1197.11,Azure Cache for Redis,Premium P1 cache
Security-Ops,s3-052c304,AWS,2026-05,0.0,5438.5,339349,131.45,S3,Log archive bucket
Staging-Env,df-0112294,GCP,2026-05,594.7,0.0,0,1417.13,Dataflow,Streaming pipeline
Shared-Services,eh-01b2547,AZURE,2026-05,0.0,606.5,0,145.42,Event Hubs,Capture to storage
Internal-Tools,blob-05a7913,AZURE,2026-05,0.0,3079.1,8205283,398.03,Blob Storage,Build artifacts
Staging-Env,vai-00f4202,GCP,2026-05,627.2,0.0,7180579,1389.72,Vertex AI,Model serving endpoints
DevOps-Central,ec-0f73376,AWS,2026-05,805.2,0.0,0,571.08,ElastiCache,Redis production cluster
Edge-Network,gke-0ac4487,GCP,2026-05,2132.7,0.0,0,4079.95,GKE,ML training cluster
Analytics-Platform,cr-0ca8929,GCP,2026-05,220.1,0.0,940114,192.92,Cloud Run,Image processor
Analytics-Platform,fs-06ec873,GCP,2026-05,1054.1,30.2,73666553,784.85,Firestore,Session store
Shared-Services,sb-07fc849,AZURE,2026-05,491.3,0.0,6929108,369.0,Service Bus,Premium messaging
Finance-Systems,blob-07c8190,AZURE,2026-05,0.0,1990.2,5122004,320.64,Blob Storage,Media content
Edge-Network,gcf-030a980,GCP,2026-05,0.0,0.0,2262084,32.95,Cloud Functions,Scheduled tasks
DevOps-Central,ec-0a03550,AWS,2026-05,758.1,0.0,0,561.07,ElastiCache,Redis production cluster
Compliance-Audit,s3-0471757,AWS,2026-05,0.0,665.6,1305379,56.37,S3,Artifact storage
Marketing-Platform,df-1035631,GCP,2026-05,786.5,0.0,0,1896.31,Dataflow,Streaming pipeline
Production-Secondary,appi-10d8998,AZURE,2026-05,0.0,0.0,33313852,423.9,Application Insights,APM telemetry
Internal-Tools,gke-0abc203,GCP,2026-05,625.3,0.0,0,1863.98,GKE,Production API cluster
Data-Science,mem-0646678,GCP,2026-05,351.4,0.0,0,250.62,Memorystore,Redis staging cache
Edge-Network,sns-07f5105,AWS,2026-05,0.0,0.0,11972792,6.04,SNS,Alert notifications
Production-Secondary,aks-0058383,AZURE,2026-05,1349.3,0.0,0,1991.58,AKS,Staging K8s cluster
Customer-Portal,bq-0cb0413,GCP,2026-05,0.0,922.7,0,364.38,BigQuery,Data export queries
Internal-Tools,mem-0c8f375,GCP,2026-05,395.0,0.0,0,277.62,Memorystore,Redis staging cache
Internal-Tools,gcs-0455204,GCP,2026-05,0.0,19880.7,6482762,588.22,Cloud Storage,Data lake bucket
Customer-Portal,ado-0265894,AZURE,2026-05,0.0,104.1,0,25.14,Azure DevOps,Artifacts storage
Compliance-Audit,ec-078e845,AWS,2026-05,632.1,0.0,0,450.27,ElastiCache,Redis production cluster
Security-Ops,ps-0b98182,GCP,2026-05,0.0,0.0,32450928,387.68,Pub/Sub,Event streaming
Production-Main,bq-0043693,GCP,2026-05,0.0,2598.6,0,1046.27,BigQuery,BI reporting views
Data-Science,rds-0e50804,AWS,2026-05,632.0,179.7,0,569.59,RDS,db.t3.large development DB
Marketing-Platform,ddb-0fab389,AWS,2026-05,447.7,31.0,48862590,345.44,DynamoDB,Session store table
Staging-Env,gke-0b91792,GCP,2026-05,2601.4,0.0,0,5185.64,GKE,ML training cluster
Mobile-Backend,sqs-097c579,AWS,2026-05,0.0,0.0,290801,0.14,SQS,Dead letter queue
Edge-Network,vpn-10a9783,AWS,2026-05,472.9,0.0,0,240.13,VPN Gateway,Site-to-site VPN
Internal-Tools,rds-02c3290,AWS,2026-05,792.9,216.7,0,697.76,RDS,db.t3.large development DB
Marketing-Platform,ddb-10a5298,AWS,2026-05,521.7,37.3,58602129,415.8,DynamoDB,Session store table
Production-Main,vm-0039243,AZURE,2026-05,737.0,0.0,0,2630.92,Virtual Machines,E8s v3 memory-optimized
Customer-Portal,blob-0c83136,AZURE,2026-05,0.0,5329.8,0,513.15,Blob Storage,Security audit logs
Staging-Env,vai-0d82386,GCP,2026-05,455.0,0.0,0,2217.03,Vertex AI,Training pipelines
Customer-Portal,sqldb-0263872,AZURE,2026-05,546.1,381.6,0,2191.5,SQL Database,Premium P1 analytics
Mobile-Backend,fd-0ef5396,AZURE,2026-05,0.0,0.0,39678178,299.81,Front Door,Global load balancer
Finance-Systems,csql-0511461,GCP,2026-05,645.1,176.3,0,1007.85,Cloud SQL,PostgreSQL primary
Finance-Systems,rs-023b632,AWS,2026-05,647.2,1807.2,0,3152.8,Redshift,Data warehouse cluster
Production-Secondary,redis-0064522,AZURE,2026-05,879.7,0.0,0,1049.55,Azure Cache for Redis,Premium P1 cache
Data-Science,sb-0e7b324,AZURE,2026-05,0.0,0.0,23945810,59.9,Service Bus,Standard messaging
Internal-Tools,cr-062b119,GCP,2026-05,525.0,0.0,4395784,444.66,Cloud Run,Webhook handler
Finance-Systems,s3-0245238,AWS,2026-05,0.0,2356.7,1154735,87.14,S3,Analytics export bucket
Internal-Tools,blob-0ba1272,AZURE,2026-05,0.0,3000.0,7828247,377.71,Blob Storage,Build artifacts
Production-Main,i-0bf4805,AWS,2026-05,623.2,0.0,0,2134.44,EC2,m5.2xlarge batch processor
DevOps-Central,redis-0ffe600,AZURE,2026-05,622.7,0.0,0,750.24,Azure Cache for Redis,Premium P1 cache
Analytics-Platform,gcs-076b169,GCP,2026-05,0.0,7568.8,186838,172.14,Cloud Storage,Backup bucket
Compliance-Audit,i-0673829,AWS,2026-05,503.4,0.0,0,212.13,EC2,t3.medium API server
Data-Science,i-0530222,AWS,2026-05,781.0,0.0,0,55.48,EC2,t3.micro bastion host
Internal-Tools,gke-0762542,GCP,2026-05,2563.7,0.0,0,5067.56,GKE,ML training cluster
Analytics-Platform,mem-0770708,GCP,2026-05,513.1,0.0,0,366.52,Memorystore,Redis production cache
Production-Main,gcs-0abd240,GCP,2026-05,0.0,28825.3,71248,291.8,Cloud Storage,Archive bucket
Compliance-Audit,s3-0b32274,AWS,2026-05,0.0,792.5,1579317,65.98,S3,Artifact storage
Data-Science,i-0b3a756,AWS,2026-05,476.7,0.0,0,1574.66,EC2,m5.2xlarge batch processor
Staging-Env,ps-0aaa443,GCP,2026-05,0.0,0.0,12090399,147.54,Pub/Sub,Data pipeline
Production-Main,s3-0965144,AWS,2026-05,0.0,13594.1,2662048,453.45,S3,Data lake raw zone
Partner-Integration,sqldb-03a6150,AZURE,2026-05,816.3,56.0,0,163.3,SQL Database,Basic dev database
Edge-Network,gcf-030b202,GCP,2026-05,0.0,0.0,9802399,141.25,Cloud Functions,Data triggers
Production-Main,vm-08bc212,AZURE,2026-05,1028.0,0.0,0,1452.71,Virtual Machines,F4s v2 compute node
Production-Secondary,sqldb-0ad7535,AZURE,2026-05,466.2,162.1,0,768.39,SQL Database,Standard S3 production
Analytics-Platform,ado-07d3760,AZURE,2026-05,0.0,101.5,0,24.75,Azure DevOps,Artifacts storage
QA-Testing,ec-10c3544,AWS,2026-05,879.9,0.0,0,624.52,ElastiCache,Redis production cluster
Production-Main,lam-0cef839,AWS,2026-05,0.0,0.0,33019159,225.74,Lambda,Data transformer
Edge-Network,s3-0b73418,AWS,2026-05,0.0,55.6,27260294,173.44,S3,Static website hosting
Marketing-Platform,rds-0fff478,AWS,2026-05,491.6,138.6,0,594.31,RDS,db.t3.medium MySQL staging
Finance-Systems,csql-05ba713,GCP,2026-05,882.6,622.0,0,1694.07,Cloud SQL,MySQL analytics
Production-Main,gcs-0736576,GCP,2026-05,0.0,17314.3,5735664,507.73,Cloud Storage,Data lake bucket
Finance-Systems,gcs-051a174,GCP,2026-05,0.0,381.4,6216260,70.66,Cloud Storage,Temp processing bucket
Data-Science,rds-0432834,AWS,2026-05,635.2,446.2,0,1636.21,RDS,db.r5.xlarge PostgreSQL primary
ML-Training,rds-091b932,AWS,2026-05,674.2,756.4,0,1531.94,RDS,db.m5.xlarge analytics DB
Staging-Env,cdns-010d688,GCP,2026-05,0.0,0.0,20715128,30.41,Cloud DNS,DNS zones
Customer-Portal,blob-1177805,AZURE,2026-05,0.0,4796.8,0,478.95,Blob Storage,Security audit logs
Customer-Portal,blob-0ddb390,AZURE,2026-05,0.0,4944.5,0,485.48,Blob Storage,Security audit logs
Internal-Tools,s3-0969861,AWS,2026-05,0.0,4173.8,6632595,303.17,S3,Media content bucket
ML-Training,ebs-10d1413,AWS,2026-05,0.0,4492.6,0,199.85,EBS,st1 volumes archive
Security-Ops,fs-0169362,GCP,2026-05,525.0,36.3,21751389,300.47,Firestore,User profiles DB
Production-Main,appi-0031980,AZURE,2026-05,0.0,0.0,62196849,791.97,Application Insights,APM telemetry
Internal-Tools,rds-0e18966,AWS,2026-05,355.5,102.1,0,408.48,RDS,db.t3.medium MySQL staging
Data-Science,eks-0147675,AWS,2026-05,774.6,0.0,0,2266.53,EKS,Production K8s cluster
Security-Ops,ps-10f7545,GCP,2026-05,0.0,0.0,23832311,304.44,Pub/Sub,Event streaming
Marketing-Platform,gcf-09ea653,GCP,2026-05,0.0,0.0,5959096,88.87,Cloud Functions,Auth handlers
Staging-Env,gcf-00f7900,GCP,2026-05,0.0,0.0,5681540,83.08,Cloud Functions,Auth handlers
IoT-Platform,csql-0e1c599,GCP,2026-05,874.5,240.9,0,1042.27,Cloud SQL,PostgreSQL replica
Finance-Systems,gcs-07e7387,GCP,2026-05,0.0,383.2,6083284,68.86,Cloud Storage,Temp processing bucket
Staging-Env,mem-0101350,GCP,2026-05,343.1,0.0,0,239.48,Memorystore,Redis staging cache
Staging-Env,bq-00fc800,GCP,2026-05,0.0,1687.9,0,653.49,BigQuery,BI reporting views
Data-Science,i-1025803,AWS,2026-05,696.7,0.0,0,596.75,EC2,m5.large monitoring server
Analytics-Platform,clog-0d05888,GCP,2026-05,0.0,151.3,0,36.57,Cloud Logging,Audit logs
Analytics-Platform,gcs-1032121,GCP,2026-05,0.0,2569.8,2480449,181.98,Cloud Storage,Media assets bucket
Customer-Portal,clog-0fa8308,GCP,2026-05,0.0,432.7,0,108.25,Cloud Logging,Application logs
Production-Main,sns-001c263,AWS,2026-05,0.0,0.0,7688048,3.77,SNS,Alert notifications
DR-Recovery,appi-0b7c490,AZURE,2026-05,0.0,0.0,15765928,193.2,Application Insights,Custom metrics
Partner-Integration,elb-03da159,AWS,2026-05,617.2,0.0,8904751,123.53,ELB,Classic load balancer
Production-Main,kin-10af674,AWS,2026-05,617.1,0.0,17192050,247.59,Kinesis,Firehose delivery
Marketing-Platform,ddb-0b9f375,AWS,2026-05,680.5,48.7,76878574,525.36,DynamoDB,Session store table
Edge-Network,csql-0f64979,GCP,2026-05,682.6,193.0,0,794.6,Cloud SQL,PostgreSQL replica
Compliance-Audit,ec-037d484,AWS,2026-05,630.2,0.0,0,457.27,ElastiCache,Redis production cluster
Edge-Network,ps-0491111,GCP,2026-05,0.0,0.0,23382990,294.82,Pub/Sub,Event streaming
Shared-Services,app-081b214,AZURE,2026-05,832.7,0.0,0,1011.49,App Service,API app P2v3
Security-Ops,ecs-0be1976,AWS,2026-05,178.7,0.0,0,322.19,ECS,Fargate batch cluster
Finance-Systems,cr-0d01927,GCP,2026-05,336.4,0.0,2792674,292.11,Cloud Run,Webhook handler
Customer-Portal,cr-0d92397,GCP,2026-05,540.0,0.0,2285900,685.98,Cloud Run,ETL pipeline service
Compliance-Audit,rds-097a830,AWS,2026-05,729.5,811.6,0,1695.12,RDS,db.m5.xlarge analytics DB
IoT-Platform,bq-0650720,GCP,2026-05,0.0,3160.0,0,1243.57,BigQuery,BI reporting views
Internal-Tools,blob-0299348,AZURE,2026-05,0.0,2518.6,6275522,412.58,Blob Storage,Media content
Production-Secondary,app-0df4564,AZURE,2026-05,595.4,0.0,0,88.03,App Service,Web app B1
Internal-Tools,ec-0c53926,AWS,2026-05,465.1,0.0,0,342.08,ElastiCache,Redis production cluster
Edge-Network,df-02fe412,GCP,2026-05,665.2,0.0,0,1590.03,Dataflow,Streaming pipeline
Shared-Services,vm-0c46763,AZURE,2026-05,857.5,0.0,0,1004.67,Virtual Machines,D4s v3 CI runner
Data-Science,rds-0136144,AWS,2026-05,916.0,654.7,0,1799.56,RDS,db.r5.large PostgreSQL replica
Marketing-Platform,clog-01fb303,GCP,2026-05,0.0,231.6,0,56.96,Cloud Logging,Audit logs
Edge-Network,gke-0307108,GCP,2026-05,746.6,0.0,0,2146.29,GKE,Production API cluster
Customer-Portal,blob-0934606,AZURE,2026-05,0.0,4775.4,0,478.61,Blob Storage,Security audit logs
Shared-Services,rds-1070832,AWS,2026-05,488.5,350.7,0,976.21,RDS,db.r5.large PostgreSQL replica
Compliance-Audit,rds-0d55733,AWS,2026-05,725.9,494.5,0,1381.66,RDS,db.r5.large PostgreSQL replica
Production-Secondary,mem-0dbc292,GCP,2026-05,543.5,0.0,0,373.38,Memorystore,Redis production cache
Production-Secondary,r53-1192859,AWS,2026-05,0.0,0.0,8138850,11.95,Route 53,Health checks
Internal-Tools,s3-10d4811,AWS,2026-05,0.0,3674.3,6006094,266.52,S3,Media content bucket
Compliance-Audit,r53-1052440,AWS,2026-05,0.0,0.0,7197332,10.52,Route 53,Health checks
Production-Main,s3-0019862,AWS,2026-05,0.0,2272.9,1120098,84.4,S3,Analytics export bucket
Finance-Systems,func-081f530,AZURE,2026-05,0.0,0.0,5213747,80.1,Azure Functions,API handlers
DR-Recovery,sqldb-02f5967,AZURE,2026-05,884.3,618.4,0,3574.43,SQL Database,Premium P1 analytics
Mobile-Backend,sqs-0da8365,AWS,2026-05,0.0,0.0,297428,0.15,SQS,Dead letter queue
Staging-Env,bq-00fa654,GCP,2026-05,0.0,8661.2,0,3354.1,BigQuery,Analytics data warehouse
Analytics-Platform,gcs-0978625,GCP,2026-05,0.0,2040.4,2044425,147.71,Cloud Storage,Media assets bucket
Finance-Systems,blob-049b662,AZURE,2026-05,0.0,7611.3,76666,227.76,Blob Storage,Backup storage
Shared-Services,rds-0781760,AWS,2026-05,616.2,173.0,0,541.11,RDS,db.t3.large development DB
Marketing-Platform,sm-0de2274,AWS,2026-05,0.0,0.0,863024,3.34,Secrets Manager,Application secrets
DevOps-Central,appi-09af973,AZURE,2026-05,0.0,0.0,65516535,816.19,Application Insights,APM telemetry
Marketing-Platform,gcf-0c68192,GCP,2026-05,0.0,0.0,1516367,22.62,Cloud Functions,Scheduled tasks
Edge-Network,i-0328891,AWS,2026-05,365.4,0.0,0,1080.46,EC2,c5.2xlarge HPC node
Compliance-Audit,s3-079d136,AWS,2026-05,0.0,12434.6,2452738,422.51,S3,Data lake raw zone
Edge-Network,vpn-0315511,AWS,2026-05,671.3,0.0,0,173.75,VPN Gateway,Client VPN endpoint
Marketing-Platform,rds-0878977,AWS,2026-05,370.9,102.2,0,430.49,RDS,db.t3.medium MySQL staging
Internal-Tools,s3-0a01897,AWS,2026-05,0.0,4247.6,6600731,303.58,S3,Media content bucket
Marketing-Platform,gke-0c63614,GCP,2026-05,2087.0,0.0,0,4235.97,GKE,ML training cluster
Internal-Tools,gcf-0e65257,GCP,2026-05,0.0,0.0,1829747,27.56,Cloud Functions,Scheduled tasks
Data-Science,ec-0145951,AWS,2026-05,503.6,0.0,0,180.8,ElastiCache,Redis staging cluster
DevOps-Central,ebs-00cc665,AWS,2026-05,0.0,417.5,0,257.27,EBS,io2 volumes database
Internal-Tools,vai-0ba7212,GCP,2026-05,865.1,0.0,9826170,1834.85,Vertex AI,Model serving endpoints
Partner-Integration,gcs-03ba985,GCP,2026-05,0.0,2058.9,1015888,303.41,Cloud Storage,Model artifacts
Partner-Integration,elb-0a75516,AWS,2026-05,826.8,0.0,11755019,164.13,ELB,Classic load balancer
Production-Main,i-000f723,AWS,2026-05,789.8,0.0,0,342.72,EC2,t3.medium API server
Internal-Tools,gcf-0a2a982,GCP,2026-05,0.0,0.0,1766849,26.43,Cloud Functions,Scheduled tasks
Security-Ops,clog-0177930,GCP,2026-05,0.0,488.7,0,120.25,Cloud Logging,Application logs
Compliance-Audit,s3-0c23914,AWS,2026-05,0.0,4341.5,2124238,157.17,S3,Analytics export bucket
Data-Science,appi-014c926,AZURE,2026-05,0.0,0.0,52055486,639.4,Application Insights,APM telemetry
Production-Main,cf-0a65604,AWS,2026-05,0.0,0.0,37332743,188.41,CloudFront,CDN API distribution
Finance-Systems,gcf-0238323,GCP,2026-05,0.0,0.0,21958142,329.73,Cloud Functions,Pub/Sub processors
DevOps-Central,sentinel-00e6345,AZURE,2026-05,0.0,0.0,107847089,2674.71,Microsoft Sentinel,SIEM detection
Marketing-Platform,gke-01f3108,GCP,2026-05,3725.4,0.0,0,7300.44,GKE,GPU node pool
Marketing-Platform,mem-0de1859,GCP,2026-05,471.6,0.0,0,329.42,Memorystore,Redis staging cache
Shared-Services,cmon-01b1417,GCP,2026-05,0.0,0.0,25749221,203.73,Cloud Monitoring,Metrics and alerting
Data-Science,nat-054b109,AWS,2026-05,496.4,0.0,0,115.18,NAT Gateway,Staging VPC NAT
Mobile-Backend,vm-0a18879,AZURE,2026-05,861.1,0.0,0,1194.62,Virtual Machines,F4s v2 compute node
IoT-Platform,gke-0e3c961,GCP,2026-05,470.8,0.0,0,1409.47,GKE,Batch processing cluster
Compliance-Audit,sns-0bfb153,AWS,2026-05,0.0,0.0,13931192,6.79,SNS,Alert notifications
DevOps-Central,vm-0952136,AZURE,2026-05,652.0,0.0,0,191.63,Virtual Machines,B2s development VM
Customer-Portal,ps-027f109,GCP,2026-05,0.0,0.0,10571067,130.35,Pub/Sub,Data pipeline
Analytics-Platform,bq-0bdf860,GCP,2026-05,0.0,11010.4,0,4330.86,BigQuery,Analytics data warehouse
Production-Main,lam-1147471,AWS,2026-05,0.0,0.0,31210640,210.03,Lambda,Data transformer
Compliance-Audit,s3-0575814,AWS,2026-05,0.0,3236.8,1604129,120.13,S3,Analytics export bucket
Production-Main,sentinel-0037520,AZURE,2026-05,0.0,0.0,44401145,1114.57,Microsoft Sentinel,Log analytics
Production-Main,app-0027586,AZURE,2026-05,532.6,0.0,0,657.44,App Service,API app P2v3
Data-Science,rds-0134211,AWS,2026-05,726.1,510.9,0,1807.1,RDS,db.r5.xlarge PostgreSQL primary
Security-Ops,bq-0165272,GCP,2026-05,0.0,7654.3,0,2986.99,BigQuery,Analytics data warehouse
Partner-Integration,ses-03ca997,AWS,2026-05,0.0,0.0,605019,0.73,SES,Marketing email
Mobile-Backend,azmon-0aa4532,AZURE,2026-05,0.0,314.5,41668429,445.74,Azure Monitor,Logs and metrics
Customer-Portal,mem-0276381,GCP,2026-05,731.9,0.0,0,516.76,Memorystore,Redis production cache
DevOps-Central,sentinel-0d56288,AZURE,2026-05,0.0,0.0,33728180,836.64,Microsoft Sentinel,Log analytics
Edge-Network,vpn-05f9490,AWS,2026-05,682.4,0.0,0,166.71,VPN Gateway,Client VPN endpoint
Partner-Integration,ado-0a99621,AZURE,2026-05,568.3,0.0,0,286.2,Azure DevOps,Pipelines hosted
Data-Science,clog-0130248,GCP,2026-05,0.0,437.2,0,104.7,Cloud Logging,Application logs
QA-Testing,cf-03e3566,AWS,2026-05,0.0,0.0,156158057,764.66,CloudFront,CDN media distribution
Shared-Services,appi-01b6184,AZURE,2026-05,0.0,0.0,41249861,514.21,Application Insights,APM telemetry
