Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Internal-Tools,mem-0c8f375,GCP,2026-06,411.8,0.0,0,296.43,Memorystore,Redis staging cache
Internal-Tools,gcs-0455204,GCP,2026-06,0.0,20459.3,6819748,613.77,Cloud Storage,Data lake bucket
Customer-Portal,ado-0265894,AZURE,2026-06,0.0,108.6,0,27.16,Azure DevOps,Artifacts storage
Compliance-Audit,ec-078e845,AWS,2026-06,656.8,0.0,0,472.88,ElastiCache,Redis production cluster
Security-Ops,ps-0b98182,GCP,2026-06,0.0,0.0,33590734,419.88,Pub/Sub,Event streaming
Production-Main,bq-0043693,GCP,2026-06,0.0,2756.2,0,1102.48,BigQuery,BI reporting views
Data-Science,rds-0e50804,AWS,2026-06,678.2,188.4,0,612.26,RDS,db.t3.large development DB
Marketing-Platform,ddb-0fab389,AWS,2026-06,469.1,32.7,52129714,366.53,DynamoDB,Session store table
Staging-Env,gke-0b91792,GCP,2026-06,2762.0,0.0,0,5524.1,GKE,ML training cluster
Mobile-Backend,sqs-097c579,AWS,2026-06,0.0,0.0,302494,0.15,SQS,Dead letter queue
Edge-Network,vpn-10a9783,AWS,2026-06,499.1,0.0,0,253.0,VPN Gateway,Site-to-site VPN
Internal-Tools,rds-02c3290,AWS,2026-06,821.4,228.2,0,741.54,RDS,db.t3.large development DB
Marketing-Platform,ddb-10a5298,AWS,2026-06,557.3,38.8,61932535,435.46,DynamoDB,Session store table
Production-Main,vm-0039243,AZURE,2026-06,774.3,0.0,0,2826.15,Virtual Machines,E8s v3 memory-optimized
Customer-Portal,blob-0c83136,AZURE,2026-06,0.0,5568.3,0,556.83,Blob Storage,Security audit logs
Staging-Env,vai-0d82386,GCP,2026-06,478.0,0.0,0,2389.68,Vertex AI,Training pipelines
Customer-Portal,sqldb-0263872,AZURE,2026-06,563.1,391.1,0,2283.79,SQL Database,Premium P1 analytics
Mobile-Backend,fd-0ef5396,AZURE,2026-06,0.0,0.0,41760561,313.2,Front Door,Global load balancer
Finance-Systems,csql-0511461,GCP,2026-06,665.9,185.0,0,1070.03,Cloud SQL,PostgreSQL primary
Finance-Systems,rs-023b632,AWS,2026-06,669.4,1859.4,0,3393.34,Redshift,Data warehouse cluster
Production-Secondary,redis-0064522,AZURE,2026-06,912.6,0.0,0,1110.37,Azure Cache for Redis,Premium P1 cache
Data-Science,sb-0e7b324,AZURE,2026-06,0.0,0.0,25596367,63.98,Service Bus,Standard messaging
Internal-Tools,cr-062b119,GCP,2026-06,556.5,0.0,4637781,482.33,Cloud Run,Webhook handler
Finance-Systems,s3-0245238,AWS,2026-06,0.0,2478.0,1238980,92.92,S3,Analytics export bucket
Internal-Tools,blob-0ba1272,AZURE,2026-06,0.0,3109.5,8291778,404.23,Blob Storage,Build artifacts
Production-Main,i-0bf4805,AWS,2026-06,658.9,0.0,0,2283.88,EC2,m5.2xlarge batch processor
DevOps-Central,redis-0ffe600,AZURE,2026-06,664.3,0.0,0,808.24,Azure Cache for Redis,Premium P1 cache
Analytics-Platform,gcs-076b169,GCP,2026-06,0.0,7853.4,196334,180.63,Cloud Storage,Backup bucket
Compliance-Audit,i-0673829,AWS,2026-06,524.0,0.0,0,227.28,EC2,t3.medium API server
Data-Science,i-0530222,AWS,2026-06,822.3,0.0,0,60.03,EC2,t3.micro bastion host
Internal-Tools,gke-0762542,GCP,2026-06,2672.7,0.0,0,5345.56,GKE,ML training cluster
Analytics-Platform,mem-0770708,GCP,2026-06,537.8,0.0,0,387.18,Memorystore,Redis production cache
Production-Main,gcs-0abd240,GCP,2026-06,0.0,30535.6,76338,305.36,Cloud Storage,Archive bucket
Compliance-Audit,s3-0b32274,AWS,2026-06,0.0,816.0,1632106,71.41,S3,Artifact storage
Data-Science,i-0b3a756,AWS,2026-06,491.7,0.0,0,1704.56,EC2,m5.2xlarge batch processor
Staging-Env,ps-0aaa443,GCP,2026-06,0.0,0.0,12819287,160.24,Pub/Sub,Data pipeline
Production-Main,s3-0965144,AWS,2026-06,0.0,13904.2,2780849,486.64,S3,Data lake raw zone
Partner-Integration,sqldb-03a6150,AZURE,2026-06,852.0,59.2,0,177.08,SQL Database,Basic dev database
Edge-Network,gcf-030b202,GCP,2026-06,0.0,0.0,10224855,153.37,Cloud Functions,Data triggers
Production-Main,vm-08bc212,AZURE,2026-06,1094.4,0.0,0,1553.97,Virtual Machines,F4s v2 compute node
Production-Secondary,sqldb-0ad7535,AZURE,2026-06,482.0,167.5,0,806.54,SQL Database,Standard S3 production
Analytics-Platform,ado-07d3760,AZURE,2026-06,0.0,107.2,0,26.8,Azure DevOps,Artifacts storage
QA-Testing,ec-10c3544,AWS,2026-06,942.8,0.0,0,678.81,ElastiCache,Redis production cluster
Production-Main,lam-0cef839,AWS,2026-06,0.0,0.0,34848368,243.94,Lambda,Data transformer
Edge-Network,s3-0b73418,AWS,2026-06,0.0,57.2,28615658,185.99,S3,Static website hosting
Marketing-Platform,rds-0fff478,AWS,2026-06,527.2,146.5,0,622.39,RDS,db.t3.medium MySQL staging
Finance-Systems,csql-05ba713,GCP,2026-06,917.0,636.8,0,1808.54,Cloud SQL,MySQL analytics
Production-Main,gcs-0736576,GCP,2026-06,0.0,18332.9,6110977,549.99,Cloud Storage,Data lake bucket
Finance-Systems,gcs-051a174,GCP,2026-06,0.0,402.6,6440784,74.47,Cloud Storage,Temp processing bucket
Data-Science,rds-0432834,AWS,2026-06,664.3,461.2,0,1706.76,RDS,db.r5.xlarge PostgreSQL primary
ML-Training,rds-091b932,AWS,2026-06,705.7,784.1,0,1646.56,RDS,db.m5.xlarge analytics DB
Staging-Env,cdns-010d688,GCP,2026-06,0.0,0.0,22006917,33.01,Cloud DNS,DNS zones
Customer-Portal,blob-1177805,AZURE,2026-06,0.0,4998.3,0,499.83,Blob Storage,Security audit logs
Customer-Portal,blob-0ddb390,AZURE,2026-06,0.0,5107.1,0,510.71,Blob Storage,Security audit logs
Internal-Tools,s3-0969861,AWS,2026-06,0.0,4354.3,6966794,317.86,S3,Media content bucket
ML-Training,ebs-10d1413,AWS,2026-06,0.0,4639.5,0,208.78,EBS,st1 volumes archive
Security-Ops,fs-0169362,GCP,2026-06,555.8,38.6,23158895,318.43,Firestore,User profiles DB
Production-Main,appi-0031980,AZURE,2026-06,0.0,0.0,66689700,833.62,Application Insights,APM telemetry
Internal-Tools,rds-0e18966,AWS,2026-06,375.9,104.4,0,443.81,RDS,db.t3.medium MySQL staging
Data-Science,eks-0147675,AWS,2026-06,799.6,0.0,0,2398.74,EKS,Production K8s cluster
Security-Ops,ps-10f7545,GCP,2026-06,0.0,0.0,25612696,320.15,Pub/Sub,Event streaming
Marketing-Platform,gcf-09ea653,GCP,2026-06,0.0,0.0,6251943,93.78,Cloud Functions,Auth handlers
Staging-Env,gcf-00f7900,GCP,2026-06,0.0,0.0,6019038,90.29,Cloud Functions,Auth handlers
IoT-Platform,csql-0e1c599,GCP,2026-06,906.1,251.7,0,1088.52,Cloud SQL,PostgreSQL replica
Finance-Systems,gcs-07e7387,GCP,2026-06,0.0,395.9,6334032,73.23,Cloud Storage,Temp processing bucket
Staging-Env,mem-0101350,GCP,2026-06,360.5,0.0,0,259.58,Memorystore,Redis staging cache
Staging-Env,bq-00fc800,GCP,2026-06,0.0,1728.7,0,691.47,BigQuery,BI reporting views
Data-Science,i-1025803,AWS,2026-06,718.5,0.0,0,622.77,EC2,m5.large monitoring server
Analytics-Platform,clog-0d05888,GCP,2026-06,0.0,156.8,0,39.18,Cloud Logging,Audit logs
Analytics-Platform,gcs-1032121,GCP,2026-06,0.0,2626.6,2626574,190.42,Cloud Storage,Media assets bucket
Customer-Portal,clog-0fa8308,GCP,2026-06,0.0,455.6,0,113.9,Cloud Logging,Application logs
Production-Main,sns-001c263,AWS,2026-06,0.0,0.0,8069889,4.03,SNS,Alert notifications
DR-Recovery,appi-0b7c490,AZURE,2026-06,0.0,0.0,16693170,208.67,Application Insights,Custom metrics
Partner-Integration,elb-03da159,AWS,2026-06,662.0,0.0,9193898,133.86,ELB,Classic load balancer
Production-Main,kin-10af674,AWS,2026-06,647.5,0.0,17987738,262.62,Kinesis,Firehose delivery
Marketing-Platform,ddb-0b9f375,AWS,2026-06,718.5,49.9,79834867,561.34,DynamoDB,Session store table
Edge-Network,csql-0f64979,GCP,2026-06,717.1,199.2,0,861.49,Cloud SQL,PostgreSQL replica
Compliance-Audit,ec-037d484,AWS,2026-06,676.3,0.0,0,486.92,ElastiCache,Redis production cluster
Edge-Network,ps-0491111,GCP,2026-06,0.0,0.0,24884379,311.05,Pub/Sub,Event streaming
Shared-Services,app-081b214,AZURE,2026-06,885.2,0.0,0,1077.02,App Service,API app P2v3
Security-Ops,ecs-0be1976,AWS,2026-06,186.4,0.0,0,340.15,ECS,Fargate batch cluster
Finance-Systems,cr-0d01927,GCP,2026-06,351.7,0.0,2930985,304.83,Cloud Run,Webhook handler
Customer-Portal,cr-0d92397,GCP,2026-06,566.5,0.0,2360182,736.38,Cloud Run,ETL pipeline service
Compliance-Audit,rds-097a830,AWS,2026-06,776.9,863.3,0,1812.96,RDS,db.m5.xlarge analytics DB
IoT-Platform,bq-0650720,GCP,2026-06,0.0,3308.6,0,1323.47,BigQuery,BI reporting views
Internal-Tools,blob-0299348,AZURE,2026-06,0.0,2661.6,6653976,432.51,Blob Storage,Media content
Production-Secondary,app-0df4564,AZURE,2026-06,623.3,0.0,0,94.79,App Service,Web app B1
Internal-Tools,ec-0c53926,AWS,2026-06,498.5,0.0,0,358.9,ElastiCache,Redis production cluster
Edge-Network,df-02fe412,GCP,2026-06,703.8,0.0,0,1712.47,Dataflow,Streaming pipeline
Shared-Services,vm-0c46763,AZURE,2026-06,887.7,0.0,0,1080.05,Virtual Machines,D4s v3 CI runner
Data-Science,rds-0136144,AWS,2026-06,980.5,680.9,0,1940.55,RDS,db.r5.large PostgreSQL replica
Marketing-Platform,clog-01fb303,GCP,2026-06,0.0,245.7,0,61.42,Cloud Logging,Audit logs
Edge-Network,gke-0307108,GCP,2026-06,771.4,0.0,0,2314.13,GKE,Production API cluster
Customer-Portal,blob-0934606,AZURE,2026-06,0.0,5048.1,0,504.81,Blob Storage,Security audit logs
Shared-Services,rds-1070832,AWS,2026-06,518.4,360.0,0,1025.89,RDS,db.r5.large PostgreSQL replica
Compliance-Audit,rds-0d55733,AWS,2026-06,756.5,525.4,0,1497.26,RDS,db.r5.large PostgreSQL replica
Production-Secondary,mem-0dbc292,GCP,2026-06,562.7,0.0,0,405.15,Memorystore,Redis production cache
Production-Secondary,r53-1192859,AWS,2026-06,0.0,0.0,8503918,12.75,Route 53,Health checks
Internal-Tools,s3-10d4811,AWS,2026-06,0.0,3907.9,6252622,285.28,S3,Media content bucket
Compliance-Audit,r53-1052440,AWS,2026-06,0.0,0.0,7446485,11.17,Route 53,Health checks
Production-Main,s3-0019862,AWS,2026-06,0.0,2393.2,1196611,89.75,S3,Analytics export bucket
Finance-Systems,func-081f530,AZURE,2026-06,0.0,0.0,5584949,83.78,Azure Functions,API handlers
DR-Recovery,sqldb-02f5967,AZURE,2026-06,941.9,654.1,0,3820.05,SQL Database,Premium P1 analytics
Mobile-Backend,sqs-0da8365,AWS,2026-06,0.0,0.0,315988,0.16,SQS,Dead letter queue
Staging-Env,bq-00fa654,GCP,2026-06,0.0,8853.3,0,3541.32,BigQuery,Analytics data warehouse
Analytics-Platform,gcs-0978625,GCP,2026-06,0.0,2129.3,2129234,154.36,Cloud Storage,Media assets bucket
Finance-Systems,blob-049b662,AZURE,2026-06,0.0,7909.8,79096,237.29,Blob Storage,Backup storage
Shared-Services,rds-0781760,AWS,2026-06,639.0,177.5,0,576.85,RDS,db.t3.large development DB
Marketing-Platform,sm-0de2274,AWS,2026-06,0.0,0.0,904888,3.62,Secrets Manager,Application secrets
DevOps-Central,appi-09af973,AZURE,2026-06,0.0,0.0,69187638,864.84,Application Insights,APM telemetry
Marketing-Platform,gcf-0c68192,GCP,2026-06,0.0,0.0,1627253,24.41,Cloud Functions,Scheduled tasks
Edge-Network,i-0328891,AWS,2026-06,388.9,0.0,0,1127.68,EC2,c5.2xlarge HPC node
Compliance-Audit,s3-079d136,AWS,2026-06,0.0,12749.6,2549906,446.23,S3,Data lake raw zone
Edge-Network,vpn-0315511,AWS,2026-06,717.5,0.0,0,181.86,VPN Gateway,Client VPN endpoint
Marketing-Platform,rds-0878977,AWS,2026-06,390.1,108.4,0,460.52,RDS,db.t3.medium MySQL staging
Internal-Tools,s3-0a01897,AWS,2026-06,0.0,4431.3,7090040,323.48,S3,Media content bucket
Marketing-Platform,gke-0c63614,GCP,2026-06,2244.0,0.0,0,4488.05,GKE,ML training cluster
Internal-Tools,gcf-0e65257,GCP,2026-06,0.0,0.0,1959814,29.39,Cloud Functions,Scheduled tasks
Data-Science,ec-0145951,AWS,2026-06,537.8,0.0,0,193.62,ElastiCache,Redis staging cluster
DevOps-Central,ebs-00cc665,AWS,2026-06,0.0,434.0,0,271.22,EBS,io2 volumes database
Internal-Tools,vai-0ba7212,GCP,2026-06,913.3,0.0,10147885,1978.84,Vertex AI,Model serving endpoints
Partner-Integration,gcs-03ba985,GCP,2026-06,0.0,2118.6,1059296,328.38,Cloud Storage,Model artifacts
Partner-Integration,elb-0a75516,AWS,2026-06,875.8,0.0,12163526,177.09,ELB,Classic load balancer
Production-Main,i-000f723,AWS,2026-06,830.6,0.0,0,360.22,EC2,t3.medium API server
Internal-Tools,gcf-0a2a982,GCP,2026-06,0.0,0.0,1842557,27.63,Cloud Functions,Scheduled tasks
Security-Ops,clog-0177930,GCP,2026-06,0.0,507.7,0,126.92,Cloud Logging,Application logs
Compliance-Audit,s3-0c23914,AWS,2026-06,0.0,4471.6,2235746,167.68,S3,Analytics export bucket
Data-Science,appi-014c926,AZURE,2026-06,0.0,0.0,55093500,688.67,Application Insights,APM telemetry
Production-Main,cf-0a65604,AWS,2026-06,0.0,0.0,40002420,200.01,CloudFront,CDN API distribution
Finance-Systems,gcf-0238323,GCP,2026-06,0.0,0.0,23297322,349.46,Cloud Functions,Pub/Sub processors
DevOps-Central,sentinel-00e6345,AZURE,2026-06,0.0,0.0,112621016,2815.53,Microsoft Sentinel,SIEM detection
Marketing-Platform,gke-01f3108,GCP,2026-06,3888.1,0.0,0,7776.21,GKE,GPU node pool
Marketing-Platform,mem-0de1859,GCP,2026-06,495.3,0.0,0,356.61,Memorystore,Redis staging cache
Shared-Services,cmon-01b1417,GCP,2026-06,0.0,0.0,27627512,221.02,Cloud Monitoring,Metrics and alerting
Data-Science,nat-054b109,AWS,2026-06,526.1,0.0,0,120.02,NAT Gateway,Staging VPC NAT
Mobile-Backend,vm-0a18879,AZURE,2026-06,905.1,0.0,0,1285.29,Virtual Machines,F4s v2 compute node
IoT-Platform,gke-0e3c961,GCP,2026-06,493.4,0.0,0,1480.02,GKE,Batch processing cluster
Compliance-Audit,sns-0bfb153,AWS,2026-06,0.0,0.0,14635150,7.31,SNS,Alert notifications
DevOps-Central,vm-0952136,AZURE,2026-06,673.8,0.0,0,204.95,Virtual Machines,B2s development VM
Customer-Portal,ps-027f109,GCP,2026-06,0.0,0.0,11089206,138.62,Pub/Sub,Data pipeline
Analytics-Platform,bq-0bdf860,GCP,2026-06,0.0,11325.8,0,4530.34,BigQuery,Analytics data warehouse
Production-Main,lam-1147471,AWS,2026-06,0.0,0.0,32227156,225.59,Lambda,Data transformer
Compliance-Audit,s3-0575814,AWS,2026-06,0.0,3435.6,1717780,128.83,S3,Analytics export bucket
Production-Main,sentinel-0037520,AZURE,2026-06,0.0,0.0,47400414,1185.01,Microsoft Sentinel,Log analytics
Production-Main,app-0027586,AZURE,2026-06,568.7,0.0,0,691.93,App Service,API app P2v3
Data-Science,rds-0134211,AWS,2026-06,762.7,529.6,0,1959.64,RDS,db.r5.xlarge PostgreSQL primary
Security-Ops,bq-0165272,GCP,2026-06,0.0,7931.8,0,3172.7,BigQuery,Analytics data warehouse
Partner-Integration,ses-03ca997,AWS,2026-06,0.0,0.0,644223,0.77,SES,Marketing email
Mobile-Backend,azmon-0aa4532,AZURE,2026-06,0.0,332.4,44324416,470.94,Azure Monitor,Logs and metrics
Customer-Portal,mem-0276381,GCP,2026-06,770.8,0.0,0,555.0,Memorystore,Redis production cache
DevOps-Central,sentinel-0d56288,AZURE,2026-06,0.0,0.0,35940042,898.5,Microsoft Sentinel,Log analytics
Edge-Network,vpn-05f9490,AWS,2026-06,710.9,0.0,0,180.18,VPN Gateway,Client VPN endpoint
Partner-Integration,ado-0a99621,AZURE,2026-06,608.2,0.0,0,304.15,Azure DevOps,Pipelines hosted
Data-Science,clog-0130248,GCP,2026-06,0.0,447.0,0,111.76,Cloud Logging,Application logs
QA-Testing,cf-03e3566,AWS,2026-06,0.0,0.0,163670923,818.35,CloudFront,CDN media distribution
Shared-Services,appi-01b6184,AZURE,2026-06,0.0,0.0,44335224,554.19,Application Insights,APM telemetry
Finance-Systems,sqldb-020e330,AZURE,2026-06,785.3,545.3,0,3184.73,SQL Database,Premium P1 analytics
Production-Secondary,blob-005e473,AZURE,2026-06,0.0,14585.6,36464,116.68,Blob Storage,Archive tier
Finance-Systems,s3-0ab5299,AWS,2026-06,0.0,8637.8,539865,215.94,S3,Log archive bucket
Marketing-Platform,vai-0824781,GCP,2026-06,454.8,0.0,0,2273.75,Vertex AI,Training pipelines
Production-Main,lam-0519516,AWS,2026-06,0.0,0.0,30750444,215.25,Lambda,Data transformer
Security-Ops,sentinel-015b316,AZURE,2026-06,0.0,0.0,91099355,2277.48,Microsoft Sentinel,SIEM detection
Production-Main,vai-0732821,GCP,2026-06,717.9,0.0,7976205,1555.36,Vertex AI,Model serving endpoints
Data-Science,blob-0155153,AZURE,2026-06,0.0,2234.7,5586783,363.14,Blob Storage,Media content
Marketing-Platform,ddb-0fb7490,AWS,2026-06,587.3,40.9,65255836,458.82,DynamoDB,Session store table
Production-Secondary,sqldb-0481357,AZURE,2026-06,472.7,164.1,0,791.03,SQL Database,Standard S3 production
Partner-Integration,azmon-07d2786,AZURE,2026-06,0.0,220.6,29416370,312.56,Azure Monitor,Logs and metrics
Edge-Network,vpn-0316649,AWS,2026-06,545.5,0.0,0,276.56,VPN Gateway,Site-to-site VPN
Internal-Tools,lam-0aba667,AWS,2026-06,0.0,0.0,35895798,249.48,Lambda,API gateway handler
Partner-Integration,elb-0bca587,AWS,2026-06,806.4,0.0,11199614,163.06,ELB,Classic load balancer
Marketing-Platform,clog-058a522,GCP,2026-06,0.0,571.2,0,142.81,Cloud Logging,Application logs
Finance-Systems,func-021e999,AZURE,2026-06,0.0,0.0,9848352,147.73,Azure Functions,Event processors
Customer-Portal,vpn-0579455,AWS,2026-06,1052.8,0.0,0,266.86,VPN Gateway,Client VPN endpoint
Analytics-Platform,cmon-0d1b282,GCP,2026-06,0.0,0.0,22279984,178.24,Cloud Monitoring,Metrics and alerting
Compliance-Audit,s3-06ca918,AWS,2026-06,0.0,48.0,24007626,156.05,S3,Static website hosting
Internal-Tools,blob-0833224,AZURE,2026-06,0.0,2688.5,6721133,436.88,Blob Storage,Media content
DevOps-Central,kv-05de284,AZURE,2026-06,0.0,0.0,343783,1.04,Key Vault,Certificate store
Data-Science,vai-055e755,GCP,2026-06,410.2,0.0,0,2050.96,Vertex AI,Training pipelines
Edge-Network,sqs-0600636,AWS,2026-06,0.0,0.0,29798364,14.9,SQS,Event notification queue
Production-Secondary,i-0453402,AWS,2026-06,1040.1,0.0,0,902.11,EC2,t3.large application server
Production-Secondary,vai-0093499,GCP,2026-06,654.5,0.0,7272230,1418.09,Vertex AI,Model serving endpoints
Mobile-Backend,fd-0636613,AZURE,2026-06,0.0,0.0,42962891,322.22,Front Door,Global load balancer
Analytics-Platform,eh-10c2682,AZURE,2026-06,0.0,335.0,0,83.74,Event Hubs,Capture to storage
Internal-Tools,lam-0785135,AWS,2026-06,0.0,0.0,21900807,153.3,Lambda,Data transformer
Mobile-Backend,sqs-0331305,AWS,2026-06,0.0,0.0,352789,0.18,SQS,Dead letter queue
Compliance-Audit,vpn-0617551,AWS,2026-06,856.1,0.0,0,217.01,VPN Gateway,Client VPN endpoint
Production-Main,eh-04d7845,AZURE,2026-06,0.0,758.8,0,189.7,Event Hubs,Capture to storage
ML-Training,lam-115f800,AWS,2026-06,0.0,0.0,12002405,84.02,Lambda,Notification dispatcher
Internal-Tools,cf-092d732,AWS,2026-06,0.0,0.0,101219232,506.1,CloudFront,CDN web distribution
Production-Main,cosmos-002b765,AZURE,2026-06,1005.6,69.8,20949068,680.84,Cosmos DB,Config store
Production-Main,func-0a97169,AZURE,2026-06,0.0,0.0,2761459,41.42,Azure Functions,Webhook processor
Finance-Systems,vm-0217306,AZURE,2026-06,745.5,0.0,0,1813.94,Virtual Machines,D8s v3 application server
Production-Secondary,elb-0080147,AWS,2026-06,578.3,0.0,40157388,250.58,ELB,Network load balancer
Security-Ops,ecs-08d2791,AWS,2026-06,438.1,0.0,0,799.5,ECS,Fargate API cluster
Analytics-Platform,eh-0553442,AZURE,2026-06,621.7,0.0,25906369,283.68,Event Hubs,Standard throughput units
Data-Science,eks-0148786,AWS,2026-06,393.5,0.0,0,1180.63,EKS,Staging K8s cluster
Partner-Integration,s3-1146713,AWS,2026-06,0.0,8730.9,545684,218.28,S3,Log archive bucket
DR-Recovery,appi-045d659,AZURE,2026-06,0.0,0.0,21883623,273.55,Application Insights,Custom metrics
Analytics-Platform,gcs-00a5223,GCP,2026-06,0.0,22405.8,56014,224.06,Cloud Storage,Archive bucket
Compliance-Audit,sns-0566288,AWS,2026-06,0.0,0.0,16267297,8.13,SNS,Event fanout topic
Finance-Systems,eks-06ed234,AWS,2026-06,842.9,0.0,0,2528.78,EKS,Production K8s cluster
ML-Training,sqs-072e691,AWS,2026-06,0.0,0.0,533524,0.27,SQS,Dead letter queue
Production-Secondary,ec-106a729,AWS,2026-06,797.2,0.0,0,287.01,ElastiCache,Redis staging cluster
Internal-Tools,ec-04e7101,AWS,2026-06,485.6,0.0,0,349.58,ElastiCache,Redis production cluster
Partner-Integration,ec-03d2749,AWS,2026-06,531.1,0.0,0,191.18,ElastiCache,Redis staging cluster
Internal-Tools,cr-0cfb121,GCP,2026-06,319.8,0.0,1332306,277.12,Cloud Run,Image processor
DevOps-Central,kv-00d5790,AZURE,2026-06,0.0,0.0,381964,1.15,Key Vault,Certificate store
Finance-Systems,aks-111d841,AZURE,2026-06,1357.9,0.0,0,2036.99,AKS,Staging K8s cluster
Partner-Integration,appi-0518688,AZURE,2026-06,0.0,0.0,62113774,776.42,Application Insights,APM telemetry
Marketing-Platform,gcf-07d5924,GCP,2026-06,0.0,0.0,1962202,29.43,Cloud Functions,Scheduled tasks
Production-Secondary,blob-0060140,AZURE,2026-06,0.0,6902.7,0,690.27,Blob Storage,Security audit logs
Finance-Systems,cr-0853952,GCP,2026-06,517.5,0.0,2156059,672.69,Cloud Run,ETL pipeline service
Edge-Network,sns-0e85289,AWS,2026-06,0.0,0.0,11701901,5.85,SNS,Alert notifications
Customer-Portal,ps-0836856,GCP,2026-06,0.0,0.0,9440111,118.01,Pub/Sub,Data pipeline
Edge-Network,ebs-0312701,AWS,2026-06,0.0,375.5,0,234.72,EBS,io2 volumes database
DevOps-Central,aks-040b567,AZURE,2026-06,357.3,0.0,0,535.99,AKS,Dev K8s cluster
DevOps-Central,ddb-05d7644,AWS,2026-06,918.4,12.7,6377921,111.61,DynamoDB,Config store table
Internal-Tools,ec-02b4327,AWS,2026-06,553.7,0.0,0,398.66,ElastiCache,Redis production cluster
Production-Secondary,ecs-0c4a227,AWS,2026-06,270.3,0.0,0,493.22,ECS,Fargate batch cluster
Compliance-Audit,s3-0c98607,AWS,2026-06,0.0,690.3,1380729,60.41,S3,Artifact storage
Marketing-Platform,cmon-09f3686,GCP,2026-06,0.0,0.0,31415305,251.32,Cloud Monitoring,Metrics and alerting
Edge-Network,s3-1096283,AWS,2026-06,0.0,1183.5,2367277,103.55,S3,Artifact storage
Internal-Tools,s3-07ea402,AWS,2026-06,0.0,35.7,17873959,116.18,S3,Static website hosting
ML-Training,ebs-09a5794,AWS,2026-06,0.0,755.0,0,471.79,EBS,io2 volumes database
Compliance-Audit,ecs-1030728,AWS,2026-06,521.4,0.0,0,951.52,ECS,Fargate worker cluster
Edge-Network,vpn-0e76532,AWS,2026-06,517.5,0.0,0,262.38,VPN Gateway,Site-to-site VPN
Internal-Tools,cr-0e27539,GCP,2026-06,651.7,0.0,2715562,847.26,Cloud Run,ETL pipeline service
Partner-Integration,redis-0521982,AZURE,2026-06,601.0,0.0,0,304.66,Azure Cache for Redis,Standard C2 cache
Marketing-Platform,i-0a25644,AWS,2026-06,592.7,0.0,0,513.6,EC2,m5.large monitoring server
Edge-Network,i-0327476,AWS,2026-06,592.3,0.0,0,2053.25,EC2,m5.2xlarge batch processor
Shared-Services,sb-01c6216,AZURE,2026-06,629.8,0.0,8747281,478.91,Service Bus,Premium messaging
Customer-Portal,ado-0264345,AZURE,2026-06,469.3,0.0,0,234.63,Azure DevOps,Pipelines hosted
Production-Secondary,app-0e45756,AZURE,2026-06,710.7,0.0,0,108.08,App Service,Web app B1
Staging-Env,vai-04cd524,GCP,2026-06,526.7,0.0,0,2633.57,Vertex AI,Training pipelines
Partner-Integration,rds-09fc828,AWS,2026-06,809.7,562.2,0,1602.41,RDS,db.r5.large PostgreSQL replica
Finance-Systems,app-0228579,AZURE,2026-06,932.9,0.0,0,141.88,App Service,Web app B1
Shared-Services,rds-0c0c979,AWS,2026-06,564.4,391.9,0,1116.86,RDS,db.r5.large PostgreSQL replica
Data-Science,csql-011a788,GCP,2026-06,733.2,509.2,0,1446.06,Cloud SQL,MySQL analytics
Customer-Portal,app-05eb327,AZURE,2026-06,563.7,0.0,0,342.95,App Service,Web app P1v3
Security-Ops,eh-015c222,AZURE,2026-06,0.0,451.3,0,112.83,Event Hubs,Capture to storage
Edge-Network,gcf-0cd5507,GCP,2026-06,0.0,0.0,10963238,164.45,Cloud Functions,Data triggers
Customer-Portal,ses-0f91414,AWS,2026-06,0.0,0.0,1859595,2.24,SES,Transactional email
Production-Secondary,blob-0911942,AZURE,2026-06,0.0,11917.8,29794,95.34,Blob Storage,Archive tier
Marketing-Platform,rs-07de855,AWS,2026-06,498.8,1385.5,0,2528.51,Redshift,Data warehouse cluster
QA-Testing,lam-0aa9972,AWS,2026-06,0.0,0.0,4534126,31.96,Lambda,Image resizer
Analytics-Platform,vai-0728925,GCP,2026-06,546.6,0.0,0,2733.41,Vertex AI,Training pipelines
Compliance-Audit,rds-0fa3116,AWS,2026-06,1069.5,742.7,0,2116.65,RDS,db.r5.large PostgreSQL replica
Production-Main,i-0926303,AWS,2026-06,810.7,0.0,0,59.18,EC2,t3.micro bastion host
DR-Recovery,appi-095b779,AZURE,2026-06,0.0,0.0,22298847,278.74,Application Insights,Custom metrics
Compliance-Audit,vpn-070e694,AWS,2026-06,402.9,0.0,0,204.2,VPN Gateway,Site-to-site VPN
Mobile-Backend,ebs-05cc362,AWS,2026-06,0.0,4247.7,0,191.16,EBS,st1 volumes archive
Production-Secondary,clog-1027901,GCP,2026-06,0.0,523.8,0,130.94,Cloud Logging,Application logs
Data-Science,ec-0b5f483,AWS,2026-06,466.8,0.0,0,168.06,ElastiCache,Redis staging cluster
Internal-Tools,nat-02ba419,AWS,2026-06,575.4,0.0,0,131.26,NAT Gateway,Dev VPC NAT
Finance-Systems,blob-07a1954,AZURE,2026-06,0.0,2067.9,5169877,336.04,Blob Storage,Media content
Partner-Integration,elb-0611191,AWS,2026-06,755.1,0.0,10487075,152.68,ELB,Classic load balancer
