Account_Name,Resource_ID,Cloud_Provider,Billing_Period,Compute_Hours,Storage_GB_Used,API_Requests,Total_Charge,Service_Name,Description
Internal-Tools,ps-0d1d253,GCP,2026-07,0.0,0.0,21899649,271.35,Pub/Sub,Data pipeline
Production-Secondary,ps-0d00639,GCP,2026-07,0.0,0.0,14826329,176.83,Pub/Sub,Data pipeline
Internal-Tools,gcs-085a603,GCP,2026-07,0.0,462.1,7441016,86.91,Cloud Storage,Temp processing bucket
Staging-Env,ps-0941340,GCP,2026-07,0.0,0.0,13411781,171.75,Pub/Sub,Data pipeline
Edge-Network,sns-0459907,AWS,2026-07,0.0,0.0,12865804,6.47,SNS,Alert notifications
Data-Science,i-08de409,AWS,2026-07,598.6,0.0,0,1067.52,EC2,r5.xlarge cache server
Shared-Services,vm-0446739,AZURE,2026-07,777.5,0.0,0,986.16,Virtual Machines,D4s v3 CI runner
Compliance-Audit,ec-10e5547,AWS,2026-07,766.4,0.0,0,574.16,ElastiCache,Redis production cluster
ML-Training,i-0b4c167,AWS,2026-07,959.2,0.0,0,1656.14,EC2,m5.xlarge web server
Security-Ops,sqs-0a52870,AWS,2026-07,0.0,0.0,45013698,22.57,SQS,Event notification queue
Data-Science,gcf-10cd207,GCP,2026-07,0.0,0.0,20957799,315.03,Cloud Functions,Pub/Sub processors
Partner-Integration,appi-097e230,AZURE,2026-07,0.0,0.0,75629828,959.78,Application Insights,APM telemetry
Analytics-Platform,csp-00b4295,GCP,2026-07,801.5,113.9,57935811,4867.35,Cloud Spanner,Global transaction DB
Production-Main,sentinel-0036541,AZURE,2026-07,0.0,0.0,84280330,2054.48,Microsoft Sentinel,SIEM detection
Internal-Tools,lam-02cc497,AWS,2026-07,0.0,0.0,3017589,21.23,Lambda,Webhook processor
Customer-Portal,eh-0699582,AZURE,2026-07,0.0,586.7,0,143.42,Event Hubs,Capture to storage
Staging-Env,gcf-0773719,GCP,2026-07,0.0,0.0,13445525,201.70,Cloud Functions,Data triggers
Customer-Portal,bq-0e8c121,GCP,2026-07,0.0,1117.2,0,437.11,BigQuery,Data export queries
Production-Main,r53-0d5a947,AWS,2026-07,0.0,0.0,16035359,23.95,Route 53,Health checks
Internal-Tools,s3-0e38705,AWS,2026-07,0.0,3899.6,2020041,150.73,S3,Analytics export bucket
Production-Secondary,fs-1006849,GCP,2026-07,1130.0,75.8,46590505,620.34,Firestore,User profiles DB
Production-Secondary,redis-0609368,AZURE,2026-07,973.4,0.0,0,1204.30,Azure Cache for Redis,Premium P1 cache
Production-Secondary,clog-0f4a330,GCP,2026-07,0.0,535.0,0,134.43,Cloud Logging,Application logs
Edge-Network,vpn-0a43272,AWS,2026-07,759.4,0.0,0,196.89,VPN Gateway,Client VPN endpoint
ML-Training,lam-0372889,AWS,2026-07,0.0,0.0,47350444,320.26,Lambda,API gateway handler
ML-Training,kin-0b4b498,AWS,2026-07,744.1,0.0,30755436,433.37,Kinesis,Data stream ingestion
Staging-Env,gcs-0103697,GCP,2026-07,0.0,2231.8,1098558,357.36,Cloud Storage,Model artifacts
Staging-Env,fs-07ac747,GCP,2026-07,557.7,15.0,38038293,395.09,Firestore,Session store
Production-Secondary,blob-005c665,AZURE,2026-07,0.0,8149.4,3002325,435.80,Blob Storage,Data lake storage
Finance-Systems,elb-0452249,AWS,2026-07,619.0,0.0,9027527,130.45,ELB,Classic load balancer
Security-Ops,sm-045e298,AWS,2026-07,0.0,0.0,1248093,4.88,Secrets Manager,Application secrets
Staging-Env,gcs-1174757,GCP,2026-07,0.0,17950.2,46469,185.89,Cloud Storage,Archive bucket
ML-Training,lam-0d73769,AWS,2026-07,0.0,0.0,12991087,88.98,Lambda,Notification dispatcher
Security-Ops,vm-0160506,AZURE,2026-07,749.3,0.0,0,2685.78,Virtual Machines,E8s v3 memory-optimized
Finance-Systems,csql-0f2e549,GCP,2026-07,815.2,223.2,0,947.64,Cloud SQL,PostgreSQL replica
Marketing-Platform,rs-0ba2171,AWS,2026-07,446.7,1293.0,0,2316.99,Redshift,Data warehouse cluster
Internal-Tools,lam-02cb754,AWS,2026-07,0.0,0.0,65743303,458.09,Lambda,Auth token validator
Marketing-Platform,clog-0b5d855,GCP,2026-07,0.0,555.6,0,139.00,Cloud Logging,Application logs
Internal-Tools,cr-0ca3732,GCP,2026-07,443.2,0.0,3806346,383.39,Cloud Run,Webhook handler
Partner-Integration,rds-0c9f949,AWS,2026-07,388.3,110.9,0,459.42,RDS,db.t3.medium MySQL staging
Internal-Tools,s3-0fe8428,AWS,2026-07,0.0,7041.3,437201,175.35,S3,Log archive bucket
Edge-Network,sns-074f285,AWS,2026-07,0.0,0.0,13260457,6.62,SNS,Alert notifications
Finance-Systems,cr-0f68426,GCP,2026-07,679.7,0.0,2918131,865.99,Cloud Run,ETL pipeline service
Security-Ops,lam-0f58332,AWS,2026-07,0.0,0.0,1386744,10.37,Lambda,Cron job runner
Security-Ops,df-04d5515,GCP,2026-07,413.5,0.0,0,1002.62,Dataflow,Batch pipeline
Marketing-Platform,i-01eb577,AWS,2026-07,694.8,0.0,0,612.65,EC2,t3.large application server
Production-Secondary,csp-008f517,GCP,2026-07,560.4,79.3,39722079,3490.23,Cloud Spanner,Global transaction DB
Finance-Systems,cr-04c2369,GCP,2026-07,669.4,0.0,2816837,868.04,Cloud Run,ETL pipeline service
Production-Secondary,blob-005b954,AZURE,2026-07,0.0,11753.5,116302,349.70,Blob Storage,Backup storage
Finance-Systems,gcs-1075162,GCP,2026-07,0.0,11416.5,3829217,352.46,Cloud Storage,Data lake bucket
Marketing-Platform,lam-1106899,AWS,2026-07,0.0,0.0,20096360,138.99,Lambda,Data transformer
Analytics-Platform,clog-0dc5460,GCP,2026-07,0.0,185.7,0,45.41,Cloud Logging,Audit logs
Analytics-Platform,aks-05f7197,AZURE,2026-07,1426.7,0.0,0,2115.25,AKS,Staging K8s cluster
IoT-Platform,fs-06c5998,GCP,2026-07,861.7,24.3,58822626,615.92,Firestore,Session store
Edge-Network,sns-030d402,AWS,2026-07,0.0,0.0,13097950,6.42,SNS,Alert notifications
Internal-Tools,ec-0ef0731,AWS,2026-07,660.9,0.0,0,467.26,ElastiCache,Redis production cluster
Customer-Portal,ps-08bf500,GCP,2026-07,0.0,0.0,49760686,645.23,Pub/Sub,Log forwarding
DevOps-Central,blob-00db441,AZURE,2026-07,0.0,10189.6,101776,310.80,Blob Storage,Backup storage
Security-Ops,r53-018e416,AWS,2026-07,0.0,0.0,11782577,17.05,Route 53,Health checks
Customer-Portal,blob-0ee9309,AZURE,2026-07,0.0,5034.0,0,484.16,Blob Storage,Security audit logs
Finance-Systems,blob-09be448,AZURE,2026-07,0.0,2137.0,5164724,348.13,Blob Storage,Media content
Shared-Services,rds-0c01640,AWS,2026-07,767.0,207.6,0,662.24,RDS,db.t3.large development DB
Customer-Portal,vpn-0ca0711,AWS,2026-07,1078.2,0.0,0,281.42,VPN Gateway,Client VPN endpoint
Production-Main,ebs-0000818,AWS,2026-07,0.0,639.8,0,409.60,EBS,io2 volumes database
Staging-Env,gke-0463966,GCP,2026-07,629.1,0.0,0,1856.57,GKE,Production API cluster
Production-Main,blob-002d702,AZURE,2026-07,0.0,2987.1,7813373,395.80,Blob Storage,Build artifacts
Compliance-Audit,s3-0a24119,AWS,2026-07,0.0,13348.3,2740852,490.54,S3,Data lake raw zone
Production-Secondary,i-007f340,AWS,2026-07,1070.4,0.0,0,915.37,EC2,t3.large application server
Data-Science,i-0f03164,AWS,2026-07,554.5,0.0,0,971.77,EC2,r5.xlarge cache server
Shared-Services,vm-01b7776,AZURE,2026-07,583.8,0.0,0,1075.02,Virtual Machines,E4s v3 SIEM collector
Data-Science,i-013e564,AWS,2026-07,807.7,0.0,0,361.82,EC2,t3.medium API server
Analytics-Platform,gcs-03f9608,GCP,2026-07,0.0,1660.1,828126,263.54,Cloud Storage,Model artifacts
Data-Science,gcf-0cf2936,GCP,2026-07,0.0,0.0,10635796,154.31,Cloud Functions,Auth handlers
Finance-Systems,eks-07ae725,AWS,2026-07,901.5,0.0,0,2724.39,EKS,Production K8s cluster
Analytics-Platform,cr-08c3475,GCP,2026-07,630.6,0.0,13157638,957.95,Cloud Run,API gateway service
Internal-Tools,eh-02a4811,AZURE,2026-07,0.0,502.5,0,121.50,Event Hubs,Capture to storage
Production-Main,eh-0640655,AZURE,2026-07,0.0,776.1,0,192.05,Event Hubs,Capture to storage
Production-Main,cf-0753522,AWS,2026-07,0.0,0.0,93675238,464.77,CloudFront,CDN media distribution
ML-Training,ebs-094c540,AWS,2026-07,0.0,766.8,0,467.66,EBS,io2 volumes database
Finance-Systems,cr-0b2a572,GCP,2026-07,677.0,0.0,2878570,910.62,Cloud Run,ETL pipeline service
QA-Testing,ses-0bb1203,AWS,2026-07,0.0,0.0,3050687,3.53,SES,Transactional email
DevOps-Central,kin-0afa513,AWS,2026-07,991.1,0.0,26489223,395.60,Kinesis,Firehose delivery
Finance-Systems,elb-0dfb753,AWS,2026-07,974.7,0.0,68872274,420.42,ELB,Network load balancer
Internal-Tools,ps-02e5404,GCP,2026-07,0.0,0.0,51440148,666.53,Pub/Sub,Log forwarding
Finance-Systems,fd-115e311,AZURE,2026-07,0.0,0.0,55266007,427.94,Front Door,Global load balancer
Security-Ops,ec-1071526,AWS,2026-07,702.9,0.0,0,241.71,ElastiCache,Redis staging cluster
Security-Ops,cdns-10ba243,GCP,2026-07,0.0,0.0,27608915,41.30,Cloud DNS,DNS zones
Shared-Services,cosmos-0afb701,AZURE,2026-07,692.6,95.8,24111809,889.85,Cosmos DB,Event store
Customer-Portal,clog-082d219,GCP,2026-07,0.0,564.3,0,135.74,Cloud Logging,Application logs
Finance-Systems,s3-0ffa665,AWS,2026-07,0.0,5514.2,8964878,401.20,S3,Media content bucket
Finance-Systems,appi-0409195,AZURE,2026-07,0.0,0.0,55471260,661.31,Application Insights,APM telemetry
Partner-Integration,blob-03ad516,AZURE,2026-07,0.0,14502.3,141232,439.51,Blob Storage,Backup storage
DevOps-Central,vm-00de137,AZURE,2026-07,634.1,0.0,0,5788.47,Virtual Machines,NC6s v3 GPU VM
Marketing-Platform,rds-09c8470,AWS,2026-07,1094.5,763.0,0,2767.38,RDS,db.r5.xlarge PostgreSQL primary
Internal-Tools,elb-05c6198,AWS,2026-07,1134.2,0.0,16452283,237.42,ELB,Classic load balancer
Partner-Integration,gcs-0ac7974,GCP,2026-07,0.0,16489.2,40849,167.51,Cloud Storage,Archive bucket
ML-Training,kin-036d547,AWS,2026-07,953.9,0.0,39656852,579.24,Kinesis,Data stream ingestion
Compliance-Audit,ec-0ebf584,AWS,2026-07,612.1,0.0,0,452.24,ElastiCache,Redis production cluster
Partner-Integration,cf-08c7521,AWS,2026-07,0.0,0.0,42994140,206.91,CloudFront,CDN API distribution
Mobile-Backend,sqldb-034a278,AZURE,2026-07,980.7,331.2,0,1684.73,SQL Database,Standard S3 production
Shared-Services,appi-01b5631,AZURE,2026-07,0.0,0.0,28302880,357.75,Application Insights,Custom metrics
Internal-Tools,s3-0d89977,AWS,2026-07,0.0,4344.4,7333109,328.22,S3,Media content bucket
Analytics-Platform,csql-0c47529,GCP,2026-07,658.6,442.5,0,1253.81,Cloud SQL,MySQL analytics
Marketing-Platform,lam-01cd667,AWS,2026-07,0.0,0.0,23037340,160.86,Lambda,Data transformer
Shared-Services,vm-0a13145,AZURE,2026-07,759.2,0.0,0,2850.26,Virtual Machines,E8s v3 memory-optimized
Mobile-Backend,vm-0346435,AZURE,2026-07,997.9,0.0,0,1383.55,Virtual Machines,F4s v2 compute node
Finance-Systems,func-0f8a387,AZURE,2026-07,0.0,0.0,6683120,100.55,Azure Functions,API handlers
Production-Secondary,redis-1100231,AZURE,2026-07,888.2,0.0,0,1056.81,Azure Cache for Redis,Premium P1 cache
Partner-Integration,sm-1004542,AWS,2026-07,0.0,0.0,1387703,5.37,Secrets Manager,Application secrets
Partner-Integration,sb-0cac510,AZURE,2026-07,685.6,0.0,9433377,528.95,Service Bus,Premium messaging
Customer-Portal,s3-0739784,AWS,2026-07,0.0,19964.3,3996217,699.25,S3,Data lake raw zone
Data-Science,fs-0490914,GCP,2026-07,606.8,17.4,43497886,449.05,Firestore,Session store
Marketing-Platform,i-01e8508,AWS,2026-07,715.3,0.0,0,1278.39,EC2,r5.xlarge cache server
Data-Science,csql-0648221,GCP,2026-07,854.8,586.5,0,1677.18,Cloud SQL,MySQL analytics
Shared-Services,gcs-042a567,GCP,2026-07,0.0,4312.9,4289904,305.02,Cloud Storage,Media assets bucket
Security-Ops,bq-053b223,GCP,2026-07,0.0,8334.2,0,3261.26,BigQuery,Analytics data warehouse
Edge-Network,eks-0321899,AWS,2026-07,623.2,0.0,0,1787.90,EKS,Production K8s cluster
Finance-Systems,s3-055a789,AWS,2026-07,0.0,1255.9,2493639,109.63,S3,Artifact storage
Internal-Tools,ec-0419804,AWS,2026-07,601.6,0.0,0,432.60,ElastiCache,Redis production cluster
Mobile-Backend,aks-0339617,AZURE,2026-07,423.4,0.0,0,622.74,AKS,Dev K8s cluster
QA-Testing,lam-099e683,AWS,2026-07,0.0,0.0,3137309,21.70,Lambda,Webhook processor
ML-Training,lam-10da892,AWS,2026-07,0.0,0.0,11385278,79.29,Lambda,Notification dispatcher
Shared-Services,eh-0962257,AZURE,2026-07,0.0,742.0,0,181.39,Event Hubs,Capture to storage
Marketing-Platform,gke-0f28289,GCP,2026-07,1915.4,0.0,0,3839.33,GKE,ML training cluster
Mobile-Backend,sb-0e69292,AZURE,2026-07,0.0,0.0,17111646,44.09,Service Bus,Standard messaging
IoT-Platform,csp-0c02813,GCP,2026-07,988.2,139.0,70040814,6189.40,Cloud Spanner,Global transaction DB
Production-Main,ecs-001e666,AWS,2026-07,538.3,0.0,0,1029.30,ECS,Fargate API cluster
Production-Secondary,r53-0e61207,AWS,2026-07,0.0,0.0,9489838,14.49,Route 53,Health checks
Customer-Portal,gcf-026f655,GCP,2026-07,0.0,0.0,13325502,200.56,Cloud Functions,Data triggers
ML-Training,i-0367966,AWS,2026-07,933.0,0.0,0,1690.79,EC2,m5.xlarge web server
IoT-Platform,gcs-065a787,GCP,2026-07,0.0,12571.7,4112062,379.98,Cloud Storage,Data lake bucket
Internal-Tools,sentinel-02a0411,AZURE,2026-07,0.0,0.0,81305932,2048.80,Microsoft Sentinel,SIEM detection
Customer-Portal,ses-0825680,AWS,2026-07,0.0,0.0,741651,0.90,SES,Marketing email
Internal-Tools,ebs-0b3f304,AWS,2026-07,0.0,1667.9,0,210.53,EBS,gp3 volumes production
Data-Science,ses-014a460,AWS,2026-07,0.0,0.0,2414885,2.90,SES,Transactional email
Analytics-Platform,gcs-0597249,GCP,2026-07,0.0,2179.2,1054172,325.67,Cloud Storage,Model artifacts
Production-Main,ecs-001d579,AWS,2026-07,369.8,0.0,0,671.90,ECS,Fargate worker cluster
Marketing-Platform,sm-07dd433,AWS,2026-07,0.0,0.0,1059369,4.29,Secrets Manager,Application secrets
Partner-Integration,blob-03ac316,AZURE,2026-07,0.0,1752.8,4462306,291.08,Blob Storage,Media content
Production-Secondary,r53-10c5816,AWS,2026-07,0.0,0.0,7993750,12.29,Route 53,Health checks
Edge-Network,ecs-0fc0400,AWS,2026-07,445.5,0.0,0,800.58,ECS,Fargate API cluster
ML-Training,rs-0942720,AWS,2026-07,0.0,0.0,5179728,259.12,Redshift,Spectrum queries
Analytics-Platform,gcs-00a4800,GCP,2026-07,0.0,1928.2,963956,304.30,Cloud Storage,Model artifacts
Partner-Integration,cf-08ff891,AWS,2026-07,0.0,0.0,42099689,211.15,CloudFront,CDN API distribution
Staging-Env,gcs-06a3232,GCP,2026-07,0.0,13340.3,4556677,413.28,Cloud Storage,Data lake bucket
Internal-Tools,sentinel-0a7f164,AZURE,2026-07,0.0,0.0,35942470,894.63,Microsoft Sentinel,Log analytics
Security-Ops,mem-07e0582,GCP,2026-07,616.3,0.0,0,433.64,Memorystore,Redis production cache
Production-Main,cdns-0ac8252,GCP,2026-07,0.0,0.0,16842358,25.10,Cloud DNS,DNS zones
Analytics-Platform,redis-0829391,AZURE,2026-07,500.6,0.0,0,603.33,Azure Cache for Redis,Premium P1 cache
Production-Main,r53-0a68605,AWS,2026-07,0.0,0.0,13353014,20.16,Route 53,Health checks
Finance-Systems,rds-08ea254,AWS,2026-07,579.9,826.3,0,2635.27,RDS,db.r5.2xlarge Aurora cluster
Customer-Portal,eh-0e73541,AZURE,2026-07,0.0,653.4,0,165.22,Event Hubs,Capture to storage
Shared-Services,func-091a460,AZURE,2026-07,0.0,0.0,11769772,173.73,Azure Functions,API handlers
Marketing-Platform,cdns-051c997,GCP,2026-07,0.0,0.0,17630769,26.07,Cloud DNS,DNS zones
Finance-Systems,gcf-0802515,GCP,2026-07,0.0,0.0,2847784,44.01,Cloud Functions,Scheduled tasks
Finance-Systems,csql-0233402,GCP,2026-07,903.1,627.3,0,1725.04,Cloud SQL,MySQL analytics
Customer-Portal,vm-116f206,AZURE,2026-07,628.0,0.0,0,1142.59,Virtual Machines,E4s v3 SIEM collector
Customer-Portal,vm-0d1f996,AZURE,2026-07,569.4,0.0,0,361.40,Virtual Machines,D2s v3 utility server
Compliance-Audit,ses-0381310,AWS,2026-07,0.0,0.0,1693963,1.96,SES,Transactional email
Finance-Systems,gcf-0e59594,GCP,2026-07,0.0,0.0,14767108,222.73,Cloud Functions,Data triggers
Analytics-Platform,vai-00ad706,GCP,2026-07,669.7,0.0,0,3230.16,Vertex AI,Training pipelines
Compliance-Audit,rs-07a8173,AWS,2026-07,0.0,0.0,5745801,297.97,Redshift,Spectrum queries
Edge-Network,bq-0fd3223,GCP,2026-07,0.0,4375.7,0,1774.97,BigQuery,Log analytics
Production-Secondary,sqldb-0917961,AZURE,2026-07,462.8,163.5,0,778.99,SQL Database,Standard S3 production
Production-Secondary,redis-0063919,AZURE,2026-07,1025.8,0.0,0,522.31,Azure Cache for Redis,Standard C2 cache
Security-Ops,ecs-0ba6598,AWS,2026-07,183.0,0.0,0,325.55,ECS,Fargate batch cluster
ML-Training,i-0c81746,AWS,2026-07,716.2,0.0,0,591.82,EC2,m5.large monitoring server
Partner-Integration,appi-03a3584,AZURE,2026-07,0.0,0.0,57958611,719.36,Application Insights,APM telemetry
Shared-Services,func-042c439,AZURE,2026-07,0.0,0.0,11962238,174.46,Azure Functions,API handlers
Security-Ops,gke-0bdc440,GCP,2026-07,2856.6,0.0,0,5553.42,GKE,ML training cluster
Customer-Portal,cf-028b887,AWS,2026-07,0.0,0.0,29409340,153.32,CloudFront,CDN static assets
Edge-Network,ebs-072d290,AWS,2026-07,0.0,756.2,0,93.82,EBS,gp3 volumes production
IoT-Platform,cdns-0350687,GCP,2026-07,0.0,0.0,16105192,23.93,Cloud DNS,DNS zones
Security-Ops,vai-016e746,GCP,2026-07,265.6,0.0,0,1340.39,Vertex AI,AutoML jobs
Customer-Portal,sb-0d6e915,AZURE,2026-07,0.0,0.0,16549399,42.40,Service Bus,Standard messaging
Production-Secondary,blob-0da3800,AZURE,2026-07,0.0,2944.8,7867631,378.55,Blob Storage,Build artifacts
Production-Secondary,sqldb-0655765,AZURE,2026-07,556.6,195.2,0,933.35,SQL Database,Standard S3 production
Shared-Services,sb-0d2f609,AZURE,2026-07,602.8,0.0,8407170,447.92,Service Bus,Premium messaging
Mobile-Backend,sqs-0865398,AWS,2026-07,0.0,0.0,369164,0.19,SQS,Dead letter queue
Staging-Env,clog-00fe878,GCP,2026-07,0.0,296.0,0,74.13,Cloud Logging,Audit logs
Finance-Systems,cr-08b8136,GCP,2026-07,672.2,0.0,2858479,866.36,Cloud Run,ETL pipeline service
Finance-Systems,gcf-0668150,GCP,2026-07,0.0,0.0,14392344,220.01,Cloud Functions,Data triggers
Production-Secondary,ps-07e1546,GCP,2026-07,0.0,0.0,14197792,183.45,Pub/Sub,Data pipeline
Partner-Integration,sb-103f867,AZURE,2026-07,657.6,0.0,9031519,503.13,Service Bus,Premium messaging
Customer-Portal,ses-1122543,AWS,2026-07,0.0,0.0,2894053,3.35,SES,Transactional email
Data-Science,gcs-069a980,GCP,2026-07,0.0,505.9,8177538,96.26,Cloud Storage,Temp processing bucket
Staging-Env,gcs-0a2c640,GCP,2026-07,0.0,11770.2,3867090,340.64,Cloud Storage,Data lake bucket
Staging-Env,fs-0c85106,GCP,2026-07,898.8,63.2,38733848,517.49,Firestore,User profiles DB
Marketing-Platform,ddb-0f43677,AWS,2026-07,609.0,8.4,4211487,71.95,DynamoDB,Config store table
Marketing-Platform,sqs-0b48223,AWS,2026-07,0.0,0.0,594903,0.28,SQS,Dead letter queue
Security-Ops,bq-10ec881,GCP,2026-07,0.0,2004.2,0,802.15,BigQuery,Data export queries
Partner-Integration,ps-03c2959,GCP,2026-07,0.0,0.0,35856126,452.39,Pub/Sub,Event streaming
Internal-Tools,vm-029d382,AZURE,2026-07,637.1,0.0,0,193.74,Virtual Machines,B2s development VM
Customer-Portal,vpn-0e39121,AWS,2026-07,850.6,0.0,0,211.95,VPN Gateway,Client VPN endpoint
Compliance-Audit,rds-116e550,AWS,2026-07,1211.3,845.1,0,2388.30,RDS,db.r5.large PostgreSQL replica
Customer-Portal,gcf-026c850,GCP,2026-07,0.0,0.0,21441881,326.27,Cloud Functions,Pub/Sub processors
Finance-Systems,rds-023d564,AWS,2026-07,999.2,674.0,0,1973.39,RDS,db.r5.large PostgreSQL replica
Data-Science,gcf-0116331,GCP,2026-07,0.0,0.0,1733046,25.13,Cloud Functions,Scheduled tasks
QA-Testing,elb-0d3a401,AWS,2026-07,775.0,0.0,10689163,156.01,ELB,Classic load balancer
DR-Recovery,azmon-07f2353,AZURE,2026-07,0.0,315.1,40422288,426.49,Azure Monitor,Logs and metrics
Finance-Systems,func-021c663,AZURE,2026-07,0.0,0.0,5917671,89.99,Azure Functions,API handlers
DevOps-Central,sqldb-00e4234,AZURE,2026-07,702.4,234.8,0,1124.63,SQL Database,Standard S3 production
Marketing-Platform,mem-082f478,GCP,2026-07,477.8,0.0,0,339.01,Memorystore,Redis staging cache
Customer-Portal,fd-0efe463,AZURE,2026-07,0.0,0.0,70196090,517.04,Front Door,Global load balancer
Marketing-Platform,vai-052f464,GCP,2026-07,372.6,0.0,0,1868.57,Vertex AI,AutoML jobs
Staging-Env,vai-0486756,GCP,2026-07,552.6,0.0,0,2714.55,Vertex AI,Training pipelines
Production-Secondary,csql-008d254,GCP,2026-07,573.7,159.8,0,916.77,Cloud SQL,PostgreSQL primary
Internal-Tools,ec-0cbe439,AWS,2026-07,582.9,0.0,0,417.29,ElastiCache,Redis production cluster
Internal-Tools,gcf-02d9518,GCP,2026-07,0.0,0.0,2495384,36.76,Cloud Functions,Scheduled tasks
Partner-Integration,sqs-0654966,AWS,2026-07,0.0,0.0,27813209,13.86,SQS,Event notification queue
Compliance-Audit,ecs-0daa871,AWS,2026-07,502.9,0.0,0,897.99,ECS,Fargate worker cluster
Data-Science,cr-06f2731,GCP,2026-07,635.6,0.0,2728711,850.24,Cloud Run,ETL pipeline service
Data-Science,i-0f62656,AWS,2026-07,512.5,0.0,0,851.09,EC2,r5.xlarge cache server
Compliance-Audit,rds-08cd532,AWS,2026-07,385.8,106.1,0,440.70,RDS,db.t3.medium MySQL staging
Internal-Tools,blob-1061535,AZURE,2026-07,0.0,7295.6,0,700.69,Blob Storage,Security audit logs
Production-Main,s3-050b772,AWS,2026-07,0.0,10218.7,634153,257.86,S3,Log archive bucket
Shared-Services,func-0c05155,AZURE,2026-07,0.0,0.0,10275847,151.63,Azure Functions,Event processors
Shared-Services,appi-05e6663,AZURE,2026-07,0.0,0.0,46925122,574.20,Application Insights,APM telemetry
Staging-Env,fs-07a2116,GCP,2026-07,1270.4,85.3,51588749,707.06,Firestore,User profiles DB
Data-Science,rds-08d7648,AWS,2026-07,892.6,631.0,0,2333.97,RDS,db.r5.xlarge PostgreSQL primary
Data-Science,i-1072168,AWS,2026-07,673.1,0.0,0,568.61,EC2,m5.large monitoring server
Internal-Tools,s3-0c32773,AWS,2026-07,0.0,7693.5,77689,173.06,S3,Backup storage bucket
ML-Training,sns-0a08133,AWS,2026-07,0.0,0.0,9884496,5.04,SNS,Alert notifications
Internal-Tools,cr-108f960,GCP,2026-07,1137.0,0.0,23357987,1704.12,Cloud Run,API gateway service
Production-Secondary,aks-1097469,AZURE,2026-07,508.6,0.0,0,2312.89,AKS,Production K8s cluster
Customer-Portal,blob-0a49959,AZURE,2026-07,0.0,5959.9,0,581.10,Blob Storage,Security audit logs
Internal-Tools,blob-029b273,AZURE,2026-07,0.0,6441.9,0,614.22,Blob Storage,Security audit logs
Production-Secondary,app-0bcc721,AZURE,2026-07,742.0,0.0,0,112.01,App Service,Web app B1
Production-Secondary,sqldb-0f87366,AZURE,2026-07,498.7,176.5,0,833.25,SQL Database,Standard S3 production
Production-Main,gcs-09ac843,GCP,2026-07,0.0,26650.6,68018,262.68,Cloud Storage,Archive bucket
Security-Ops,bq-0d35102,GCP,2026-07,0.0,7730.2,0,3072.51,BigQuery,Analytics data warehouse
Production-Main,ecs-074b718,AWS,2026-07,398.6,0.0,0,717.55,ECS,Fargate worker cluster
Production-Secondary,fs-0460277,GCP,2026-07,990.5,68.5,41348670,549.57,Firestore,User profiles DB
Production-Main,redis-0e3f197,AZURE,2026-07,913.3,0.0,0,1111.64,Azure Cache for Redis,Premium P1 cache
Production-Secondary,blob-0944504,AZURE,2026-07,0.0,12123.4,119491,373.70,Blob Storage,Backup storage
Partner-Integration,rds-071b467,AWS,2026-07,457.4,123.1,0,533.42,RDS,db.t3.medium MySQL staging
Customer-Portal,vpn-0282677,AWS,2026-07,1017.0,0.0,0,257.11,VPN Gateway,Client VPN endpoint
Staging-Env,bq-08e2660,GCP,2026-07,0.0,1662.8,0,632.44,BigQuery,BI reporting views
DevOps-Central,ec-1050337,AWS,2026-07,859.5,0.0,0,610.44,ElastiCache,Redis production cluster
IoT-Platform,bq-0acc903,GCP,2026-07,0.0,3136.1,0,1303.33,BigQuery,BI reporting views
Customer-Portal,vm-025c560,AZURE,2026-07,590.5,0.0,0,1043.25,Virtual Machines,E4s v3 SIEM collector
Production-Main,s3-10fa940,AWS,2026-07,0.0,10522.5,650910,269.25,S3,Log archive bucket
Internal-Tools,s3-05e5658,AWS,2026-07,0.0,8321.7,515857,204.88,S3,Log archive bucket
Data-Science,sm-0142508,AWS,2026-07,0.0,0.0,1331021,5.53,Secrets Manager,Application secrets
Edge-Network,sns-06be252,AWS,2026-07,0.0,0.0,12027511,5.71,SNS,Alert notifications
Production-Secondary,s3-0076278,AWS,2026-07,0.0,1294.8,2550614,111.59,S3,Artifact storage
Marketing-Platform,cdns-0b8a679,GCP,2026-07,0.0,0.0,14915453,22.69,Cloud DNS,DNS zones
Shared-Services,app-04bc337,AZURE,2026-07,1076.3,0.0,0,664.89,App Service,Web app P1v3
Marketing-Platform,rds-0d1a186,AWS,2026-07,657.4,461.4,0,1347.59,RDS,db.r5.large PostgreSQL replica
Mobile-Backend,vm-0344813,AZURE,2026-07,967.0,0.0,0,1209.69,Virtual Machines,D4s v3 CI runner
Partner-Integration,rds-042d472,AWS,2026-07,483.7,136.5,0,566.61,RDS,db.t3.medium MySQL staging
Partner-Integration,rs-04c5955,AWS,2026-07,0.0,0.0,5808469,282.77,Redshift,Spectrum queries
Data-Science,gcf-0ecd801,GCP,2026-07,0.0,0.0,10669492,155.50,Cloud Functions,Auth handlers
Customer-Portal,ebs-06c4378,AWS,2026-07,0.0,645.9,0,392.97,EBS,io2 volumes database
Security-Ops,vai-0604556,GCP,2026-07,301.4,0.0,0,1550.31,Vertex AI,AutoML jobs
