project.id,resource.name,usage_start_time,usage.amount_compute,usage.amount_storage,usage.amount_api,cost,service.description,sku.description
Data-Science,gke-04d4364,2026-06,3259.6,0.0,0,6519.09,GKE,GPU node pool
Marketing-Platform,gke-0dd4328,2026-06,2111.9,0.0,0,4223.85,GKE,ML training cluster
Security-Ops,ps-0760142,2026-06,0.0,0.0,31282661,391.03,Pub/Sub,Event streaming
Staging-Env,gke-0ace497,2026-06,2647.8,0.0,0,5295.5,GKE,ML training cluster
Marketing-Platform,cr-01f6471,2026-06,787.2,0.0,16399077,1180.73,Cloud Run,API gateway service
Analytics-Platform,bq-00a9545,2026-06,0.0,10158.5,0,4063.39,BigQuery,Analytics data warehouse
Analytics-Platform,mem-00bc838,2026-06,620.2,0.0,0,446.54,Memorystore,Redis production cache
Marketing-Platform,vai-083e756,2026-06,395.7,0.0,0,1978.45,Vertex AI,Training pipelines
Marketing-Platform,gcf-0204526,2026-06,0.0,0.0,6213785,93.21,Cloud Functions,Auth handlers
Analytics-Platform,cmon-00b1971,2026-06,0.0,0.0,21602699,172.82,Cloud Monitoring,Metrics and alerting
Partner-Integration,mem-0f6b597,2026-06,268.7,0.0,0,193.44,Memorystore,Redis staging cache
Security-Ops,cdns-0b9e686,2026-06,0.0,0.0,21683109,32.52,Cloud DNS,DNS zones
Internal-Tools,cr-0d98506,2026-06,327.5,0.0,1364539,283.82,Cloud Run,Image processor
IoT-Platform,mem-0361916,2026-06,794.1,0.0,0,571.79,Memorystore,Redis production cache
Finance-Systems,cr-0605192,2026-06,640.0,0.0,2666835,832.05,Cloud Run,ETL pipeline service
Staging-Env,gke-0ed9571,2026-06,798.3,0.0,0,2394.8,GKE,Production API cluster
Staging-Env,gke-08b2777,2026-06,574.0,0.0,0,1722.11,GKE,Production API cluster
Internal-Tools,gcf-0e8d178,2026-06,0.0,0.0,11467752,172.02,Cloud Functions,Data triggers
Shared-Services,gcs-01aa874,2026-06,0.0,22146.6,55366,221.47,Cloud Storage,Archive bucket
Edge-Network,bq-02ff101,2026-06,0.0,5962.9,0,2385.18,BigQuery,Log analytics
Edge-Network,vai-089b961,2026-06,732.7,0.0,8141964,1587.68,Vertex AI,Model serving endpoints
Analytics-Platform,gcs-0c9b859,2026-06,0.0,2786.4,2786337,202.0,Cloud Storage,Media assets bucket
IoT-Platform,gke-0e04484,2026-06,3287.5,0.0,0,6575.09,GKE,GPU node pool
Internal-Tools,gcs-02dc330,2026-06,0.0,361.4,5783092,66.87,Cloud Storage,Temp processing bucket
IoT-Platform,df-0360346,2026-06,628.9,0.0,0,1530.37,Dataflow,Streaming pipeline
Staging-Env,vai-00f3704,2026-06,189.2,0.0,0,946.05,Vertex AI,AutoML jobs
Marketing-Platform,gke-0edf790,2026-06,2589.7,0.0,0,5179.41,GKE,ML training cluster
Marketing-Platform,df-0207274,2026-06,798.1,0.0,0,1942.03,Dataflow,Streaming pipeline
Production-Secondary,df-0089960,2026-06,441.4,0.0,0,1074.19,Dataflow,Batch pipeline
Analytics-Platform,clog-069f805,2026-06,0.0,175.3,0,43.82,Cloud Logging,Audit logs
Data-Science,mem-0d3b973,2026-06,317.5,0.0,0,228.67,Memorystore,Redis staging cache
Marketing-Platform,gke-0961704,2026-06,3764.7,0.0,0,7529.32,GKE,GPU node pool
Partner-Integration,vai-09ae701,2026-06,638.0,0.0,0,3190.04,Vertex AI,Training pipelines
Shared-Services,gcs-01ac446,2026-06,0.0,1893.2,946609,293.45,Cloud Storage,Model artifacts
Marketing-Platform,ca-01ef502,2026-06,0.0,0.0,71622340,268.58,Cloud Armor,WAF policies
Data-Science,ps-0f30230,2026-06,0.0,0.0,31358712,391.99,Pub/Sub,Log forwarding
Data-Science,fs-0127555,2026-06,613.5,17.0,42604438,447.35,Firestore,Session store
Edge-Network,gcs-0cd2232,2026-06,0.0,18385.1,6128356,551.55,Cloud Storage,Data lake bucket
IoT-Platform,cr-0729907,2026-06,474.7,0.0,1977832,617.08,Cloud Run,ETL pipeline service
Internal-Tools,gcf-096c889,2026-06,0.0,0.0,2133837,32.0,Cloud Functions,Scheduled tasks
Internal-Tools,ps-0c20760,2026-06,0.0,0.0,47330571,591.63,Pub/Sub,Log forwarding
Customer-Portal,ps-0eaa382,2026-06,0.0,0.0,39471715,493.4,Pub/Sub,Log forwarding
Marketing-Platform,vai-049d843,2026-06,514.0,0.0,0,2569.84,Vertex AI,Training pipelines
IoT-Platform,cr-0d2c716,2026-06,493.1,0.0,2054235,640.92,Cloud Run,ETL pipeline service
Customer-Portal,vai-0ee8223,2026-06,213.3,0.0,0,1066.61,Vertex AI,AutoML jobs
Edge-Network,ps-02fc480,2026-06,0.0,0.0,21881812,273.52,Pub/Sub,Event streaming
IoT-Platform,csql-06b1505,2026-06,851.9,236.6,0,1368.72,Cloud SQL,PostgreSQL primary
Security-Ops,vai-05da671,2026-06,251.1,0.0,0,1255.52,Vertex AI,AutoML jobs
Staging-Env,vai-10e1569,2026-06,553.6,0.0,0,2767.99,Vertex AI,Training pipelines
Data-Science,csp-0805807,2026-06,554.6,77.0,38514469,3373.87,Cloud Spanner,Global transaction DB
Staging-Env,bq-109e582,2026-06,0.0,6314.2,0,2525.67,BigQuery,Log analytics
Data-Science,gke-0cd6991,2026-06,3086.0,0.0,0,6171.88,GKE,GPU node pool
Customer-Portal,cr-1095673,2026-06,517.9,0.0,2157522,673.15,Cloud Run,ETL pipeline service
Security-Ops,bq-0c67516,2026-06,0.0,2079.2,0,831.67,BigQuery,Data export queries
Staging-Env,cdns-0b0c213,2026-06,0.0,0.0,18005823,27.01,Cloud DNS,DNS zones
Internal-Tools,gke-10e2100,2026-06,579.6,0.0,0,1738.82,GKE,Production API cluster
IoT-Platform,gke-0dce191,2026-06,739.5,0.0,0,2218.68,GKE,Production API cluster
Edge-Network,gke-066d574,2026-06,839.7,0.0,0,2519.1,GKE,Production API cluster
Internal-Tools,mem-0e40840,2026-06,657.3,0.0,0,473.27,Memorystore,Redis production cache
Data-Science,gcf-058c752,2026-06,0.0,0.0,9759264,146.39,Cloud Functions,Auth handlers
Internal-Tools,gcf-05f0371,2026-06,0.0,0.0,9862859,147.94,Cloud Functions,Auth handlers
Security-Ops,bq-074c856,2026-06,0.0,8907.7,0,3563.07,BigQuery,Analytics data warehouse
Partner-Integration,cdns-03b4991,2026-06,0.0,0.0,16486171,24.73,Cloud DNS,DNS zones
Internal-Tools,ps-0d1d253,2026-06,0.0,0.0,20745173,259.32,Pub/Sub,Data pipeline
Production-Secondary,ps-0d00639,2026-06,0.0,0.0,13531602,169.14,Pub/Sub,Data pipeline
Internal-Tools,gcs-085a603,2026-06,0.0,439.7,7036007,81.36,Cloud Storage,Temp processing bucket
Staging-Env,ps-0941340,2026-06,0.0,0.0,12570035,157.12,Pub/Sub,Data pipeline
Data-Science,gcf-10cd207,2026-06,0.0,0.0,19461208,291.92,Cloud Functions,Pub/Sub processors
Analytics-Platform,csp-00b4295,2026-06,764.4,106.2,53081953,4649.98,Cloud Spanner,Global transaction DB
Staging-Env,gcf-0773719,2026-06,0.0,0.0,12673213,190.1,Cloud Functions,Data triggers
Customer-Portal,bq-0e8c121,2026-06,0.0,1033.2,0,413.27,BigQuery,Data export queries
Production-Secondary,fs-1006849,2026-06,1038.4,72.1,43264171,594.88,Firestore,User profiles DB
Production-Secondary,clog-0f4a330,2026-06,0.0,496.6,0,124.13,Cloud Logging,Application logs
Staging-Env,gcs-0103697,2026-06,0.0,2096.7,1048367,324.99,Cloud Storage,Model artifacts
Staging-Env,fs-07ac747,2026-06,516.3,14.4,35857588,376.5,Firestore,Session store
Staging-Env,gcs-1174757,2026-06,0.0,16899.8,42247,169.01,Cloud Storage,Archive bucket
Finance-Systems,csql-0f2e549,2026-06,751.6,208.8,0,902.97,Cloud SQL,PostgreSQL replica
Marketing-Platform,clog-0b5d855,2026-06,0.0,528.7,0,132.18,Cloud Logging,Application logs
Internal-Tools,cr-0ca3732,2026-06,418.1,0.0,3484533,362.39,Cloud Run,Webhook handler
Finance-Systems,cr-0f68426,2026-06,639.3,0.0,2663710,831.08,Cloud Run,ETL pipeline service
Security-Ops,df-04d5515,2026-06,381.7,0.0,0,928.91,Dataflow,Batch pipeline
Production-Secondary,csp-008f517,2026-06,536.4,74.5,37248009,3262.93,Cloud Spanner,Global transaction DB
Finance-Systems,cr-04c2369,2026-06,625.9,0.0,2607957,813.68,Cloud Run,ETL pipeline service
Finance-Systems,gcs-1075162,2026-06,0.0,10754.6,3584882,322.63,Cloud Storage,Data lake bucket
Analytics-Platform,clog-0dc5460,2026-06,0.0,170.6,0,42.64,Cloud Logging,Audit logs
IoT-Platform,fs-06c5998,2026-06,798.7,22.2,55462971,582.36,Firestore,Session store
Customer-Portal,ps-08bf500,2026-06,0.0,0.0,47775286,597.2,Pub/Sub,Log forwarding
Staging-Env,gke-0463966,2026-06,588.2,0.0,0,1764.51,GKE,Production API cluster
Analytics-Platform,gcs-03f9608,2026-06,0.0,1570.4,785211,243.41,Cloud Storage,Model artifacts
Data-Science,gcf-0cf2936,2026-06,0.0,0.0,9754621,146.32,Cloud Functions,Auth handlers
Analytics-Platform,cr-08c3475,2026-06,584.9,0.0,12185365,877.34,Cloud Run,API gateway service
Finance-Systems,cr-0b2a572,2026-06,637.4,0.0,2655662,828.56,Cloud Run,ETL pipeline service
Internal-Tools,ps-02e5404,2026-06,0.0,0.0,49037673,612.97,Pub/Sub,Log forwarding
Security-Ops,cdns-10ba243,2026-06,0.0,0.0,25238622,37.85,Cloud DNS,DNS zones
Customer-Portal,clog-082d219,2026-06,0.0,521.7,0,130.44,Cloud Logging,Application logs
Partner-Integration,gcs-0ac7974,2026-06,0.0,15694.1,39233,156.94,Cloud Storage,Archive bucket
Analytics-Platform,csql-0c47529,2026-06,604.4,419.7,0,1192.08,Cloud SQL,MySQL analytics
Data-Science,fs-0490914,2026-06,576.3,16.0,40023331,420.25,Firestore,Session store
Data-Science,csql-0648221,2026-06,810.1,562.6,0,1597.73,Cloud SQL,MySQL analytics
Shared-Services,gcs-042a567,2026-06,0.0,3930.1,3930085,284.93,Cloud Storage,Media assets bucket
Security-Ops,bq-053b223,2026-06,0.0,7829.9,0,3131.96,BigQuery,Analytics data warehouse
Marketing-Platform,gke-0f28289,2026-06,1840.7,0.0,0,3681.46,GKE,ML training cluster
IoT-Platform,csp-0c02813,2026-06,948.0,131.6,65829690,5766.68,Cloud Spanner,Global transaction DB
Customer-Portal,gcf-026f655,2026-06,0.0,0.0,12501857,187.53,Cloud Functions,Data triggers
IoT-Platform,gcs-065a787,2026-06,0.0,11529.6,3843199,345.89,Cloud Storage,Data lake bucket
Analytics-Platform,gcs-0597249,2026-06,0.0,2010.0,1005009,311.55,Cloud Storage,Model artifacts
Analytics-Platform,gcs-00a4800,2026-06,0.0,1822.2,911107,282.44,Cloud Storage,Model artifacts
Staging-Env,gcs-06a3232,2026-06,0.0,12631.9,4210652,378.96,Cloud Storage,Data lake bucket
Security-Ops,mem-07e0582,2026-06,569.8,0.0,0,410.25,Memorystore,Redis production cache
Production-Main,cdns-0ac8252,2026-06,0.0,0.0,15667967,23.5,Cloud DNS,DNS zones
Marketing-Platform,cdns-051c997,2026-06,0.0,0.0,16447965,24.67,Cloud DNS,DNS zones
Finance-Systems,gcf-0802515,2026-06,0.0,0.0,2736481,41.04,Cloud Functions,Scheduled tasks
Finance-Systems,csql-0233402,2026-06,825.9,573.5,0,1628.88,Cloud SQL,MySQL analytics
Finance-Systems,gcf-0e59594,2026-06,0.0,0.0,13998582,209.97,Cloud Functions,Data triggers
Analytics-Platform,vai-00ad706,2026-06,613.4,0.0,0,3067.23,Vertex AI,Training pipelines
Edge-Network,bq-0fd3223,2026-06,0.0,4138.1,0,1655.26,BigQuery,Log analytics
Security-Ops,gke-0bdc440,2026-06,2658.4,0.0,0,5316.8,GKE,ML training cluster
IoT-Platform,cdns-0350687,2026-06,0.0,0.0,14708927,22.06,Cloud DNS,DNS zones
Security-Ops,vai-016e746,2026-06,246.8,0.0,0,1233.89,Vertex AI,AutoML jobs
Staging-Env,clog-00fe878,2026-06,0.0,277.0,0,69.24,Cloud Logging,Audit logs
Finance-Systems,cr-08b8136,2026-06,629.0,0.0,2620877,817.71,Cloud Run,ETL pipeline service
Finance-Systems,gcf-0668150,2026-06,0.0,0.0,13821698,207.32,Cloud Functions,Data triggers
Production-Secondary,ps-07e1546,2026-06,0.0,0.0,13526881,169.09,Pub/Sub,Data pipeline
Data-Science,gcs-069a980,2026-06,0.0,475.0,7600680,87.88,Cloud Storage,Temp processing bucket
Staging-Env,gcs-0a2c640,2026-06,0.0,10828.3,3609442,324.85,Cloud Storage,Data lake bucket
Staging-Env,fs-0c85106,2026-06,845.4,58.7,35225818,484.35,Firestore,User profiles DB
Security-Ops,bq-10ec881,2026-06,0.0,1847.5,0,738.98,BigQuery,Data export queries
Partner-Integration,ps-03c2959,2026-06,0.0,0.0,34413495,430.17,Pub/Sub,Event streaming
Customer-Portal,gcf-026c850,2026-06,0.0,0.0,20451605,306.77,Cloud Functions,Pub/Sub processors
Data-Science,gcf-0116331,2026-06,0.0,0.0,1597059,23.96,Cloud Functions,Scheduled tasks
Marketing-Platform,mem-082f478,2026-06,441.3,0.0,0,317.75,Memorystore,Redis staging cache
Marketing-Platform,vai-052f464,2026-06,357.2,0.0,0,1786.05,Vertex AI,AutoML jobs
Staging-Env,vai-0486756,2026-06,507.7,0.0,0,2538.4,Vertex AI,Training pipelines
Production-Secondary,csql-008d254,2026-06,544.6,151.3,0,875.01,Cloud SQL,PostgreSQL primary
Internal-Tools,gcf-02d9518,2026-06,0.0,0.0,2314297,34.71,Cloud Functions,Scheduled tasks
Data-Science,cr-06f2731,2026-06,601.7,0.0,2506943,782.17,Cloud Run,ETL pipeline service
Staging-Env,fs-07a2116,2026-06,1166.6,81.0,48608807,668.37,Firestore,User profiles DB
Internal-Tools,cr-108f960,2026-06,1051.1,0.0,21897342,1576.6,Cloud Run,API gateway service
Production-Main,gcs-09ac843,2026-06,0.0,24952.1,62379,249.52,Cloud Storage,Archive bucket
Security-Ops,bq-0d35102,2026-06,0.0,7301.7,0,2920.65,BigQuery,Analytics data warehouse
Production-Secondary,fs-0460277,2026-06,904.6,62.8,37689083,518.22,Firestore,User profiles DB
Staging-Env,bq-08e2660,2026-06,0.0,1512.6,0,605.03,BigQuery,BI reporting views
IoT-Platform,bq-0acc903,2026-06,0.0,2982.1,0,1192.84,BigQuery,BI reporting views
Marketing-Platform,cdns-0b8a679,2026-06,0.0,0.0,14042240,21.07,Cloud DNS,DNS zones
Data-Science,gcf-0ecd801,2026-06,0.0,0.0,9766158,146.5,Cloud Functions,Auth handlers
Security-Ops,vai-0604556,2026-06,288.6,0.0,0,1442.86,Vertex AI,AutoML jobs
Security-Ops,vai-03f8402,2026-06,261.9,0.0,0,1309.2,Vertex AI,AutoML jobs
Staging-Env,gcf-00f8446,2026-06,0.0,0.0,2756885,41.35,Cloud Functions,Scheduled tasks
Staging-Env,vai-04ba249,2026-06,532.0,0.0,0,2659.8,Vertex AI,Training pipelines
Production-Main,cmon-0b33281,2026-06,0.0,0.0,24272452,194.18,Cloud Monitoring,Metrics and alerting
Edge-Network,gcs-1041858,2026-06,0.0,16350.9,5450302,490.53,Cloud Storage,Data lake bucket
Finance-Systems,gcs-0bce903,2026-06,0.0,11887.8,3962595,356.63,Cloud Storage,Data lake bucket
Marketing-Platform,vai-051e486,2026-06,620.0,0.0,6889268,1343.41,Vertex AI,Model serving endpoints
Analytics-Platform,bq-0a72102,2026-06,0.0,2873.3,0,1149.29,BigQuery,BI reporting views
Customer-Portal,gcf-03f2528,2026-06,0.0,0.0,21683157,325.24,Cloud Functions,Pub/Sub processors
Staging-Env,cmon-00f1584,2026-06,0.0,0.0,27681702,221.45,Cloud Monitoring,Metrics and alerting
Staging-Env,cdns-0ede162,2026-06,0.0,0.0,17094589,25.64,Cloud DNS,DNS zones
Internal-Tools,cr-0df5466,2026-06,705.9,0.0,2941521,917.75,Cloud Run,ETL pipeline service
Data-Science,gke-1160915,2026-06,4398.4,0.0,0,8796.62,GKE,GPU node pool
Marketing-Platform,clog-0441451,2026-06,0.0,522.8,0,130.7,Cloud Logging,Application logs
Analytics-Platform,csql-0cc5770,2026-06,523.7,363.6,0,1032.72,Cloud SQL,MySQL analytics
Data-Science,csp-0f46712,2026-06,651.9,90.6,45276537,3966.23,Cloud Spanner,Global transaction DB
Shared-Services,gcs-09d5972,2026-06,0.0,551.6,8825859,102.05,Cloud Storage,Temp processing bucket
Production-Main,clog-004f676,2026-06,0.0,510.4,0,127.6,Cloud Logging,Application logs
Marketing-Platform,gcf-0a40516,2026-06,0.0,0.0,1943815,29.15,Cloud Functions,Scheduled tasks
IoT-Platform,fs-0928954,2026-06,1155.0,32.1,80208703,842.2,Firestore,Session store
IoT-Platform,csql-10ca290,2026-06,785.5,218.1,0,943.66,Cloud SQL,PostgreSQL replica
Security-Ops,fs-054c237,2026-06,542.7,37.7,22613646,310.93,Firestore,User profiles DB
Production-Secondary,csql-117d833,2026-06,521.2,361.8,0,1027.79,Cloud SQL,MySQL analytics
Internal-Tools,gcs-0ff0142,2026-06,0.0,3734.6,3734590,270.76,Cloud Storage,Media assets bucket
Partner-Integration,bq-03bc722,2026-06,0.0,1285.0,0,513.98,BigQuery,Data export queries
Production-Main,gcf-0048169,2026-06,0.0,0.0,14959298,224.39,Cloud Functions,Pub/Sub processors
Production-Secondary,ps-0f67350,2026-06,0.0,0.0,15094797,188.68,Pub/Sub,Data pipeline
Edge-Network,gcf-05e9391,2026-06,0.0,0.0,23627193,354.42,Cloud Functions,Pub/Sub processors
Edge-Network,bq-0482941,2026-06,0.0,5216.8,0,2086.73,BigQuery,Log analytics
Staging-Env,gcs-0db0711,2026-06,0.0,19449.2,48621,194.49,Cloud Storage,Archive bucket
IoT-Platform,cr-1142323,2026-06,671.6,0.0,13992094,1007.43,Cloud Run,API gateway service
Data-Science,gcf-07e8576,2026-06,0.0,0.0,9201489,138.02,Cloud Functions,Auth handlers
Data-Science,ps-0d84890,2026-06,0.0,0.0,17961352,224.52,Pub/Sub,Event streaming
Marketing-Platform,vai-0f66664,2026-06,463.7,0.0,5152234,1004.69,Vertex AI,Model serving endpoints
Staging-Env,df-0112294,2026-06,614.4,0.0,0,1494.99,Dataflow,Streaming pipeline
Staging-Env,vai-00f4202,2026-06,671.3,0.0,7459170,1454.54,Vertex AI,Model serving endpoints
Edge-Network,gke-0ac4487,2026-06,2209.6,0.0,0,4419.19,GKE,ML training cluster
Analytics-Platform,cr-0ca8929,2026-06,234.4,0.0,976562,203.13,Cloud Run,Image processor
Analytics-Platform,fs-06ec873,2026-06,1130.9,31.4,78537079,824.63,Firestore,Session store
Edge-Network,gcf-030a980,2026-06,0.0,0.0,2361192,35.42,Cloud Functions,Scheduled tasks
Marketing-Platform,df-1035631,2026-06,835.2,0.0,0,2032.29,Dataflow,Streaming pipeline
Internal-Tools,gke-0abc203,2026-06,659.1,0.0,0,1977.28,GKE,Production API cluster
Data-Science,mem-0646678,2026-06,368.8,0.0,0,265.57,Memorystore,Redis staging cache
Customer-Portal,bq-0cb0413,2026-06,0.0,950.6,0,380.25,BigQuery,Data export queries
Internal-Tools,mem-0c8f375,2026-06,411.8,0.0,0,296.43,Memorystore,Redis staging cache
Internal-Tools,gcs-0455204,2026-06,0.0,20459.3,6819748,613.77,Cloud Storage,Data lake bucket
Security-Ops,ps-0b98182,2026-06,0.0,0.0,33590734,419.88,Pub/Sub,Event streaming
Production-Main,bq-0043693,2026-06,0.0,2756.2,0,1102.48,BigQuery,BI reporting views
Staging-Env,gke-0b91792,2026-06,2762.0,0.0,0,5524.1,GKE,ML training cluster
Staging-Env,vai-0d82386,2026-06,478.0,0.0,0,2389.68,Vertex AI,Training pipelines
Finance-Systems,csql-0511461,2026-06,665.9,185.0,0,1070.03,Cloud SQL,PostgreSQL primary
Internal-Tools,cr-062b119,2026-06,556.5,0.0,4637781,482.33,Cloud Run,Webhook handler
Analytics-Platform,gcs-076b169,2026-06,0.0,7853.4,196334,180.63,Cloud Storage,Backup bucket
Internal-Tools,gke-0762542,2026-06,2672.7,0.0,0,5345.56,GKE,ML training cluster
Analytics-Platform,mem-0770708,2026-06,537.8,0.0,0,387.18,Memorystore,Redis production cache
Production-Main,gcs-0abd240,2026-06,0.0,30535.6,76338,305.36,Cloud Storage,Archive bucket
Staging-Env,ps-0aaa443,2026-06,0.0,0.0,12819287,160.24,Pub/Sub,Data pipeline
Edge-Network,gcf-030b202,2026-06,0.0,0.0,10224855,153.37,Cloud Functions,Data triggers
Finance-Systems,csql-05ba713,2026-06,917.0,636.8,0,1808.54,Cloud SQL,MySQL analytics
Production-Main,gcs-0736576,2026-06,0.0,18332.9,6110977,549.99,Cloud Storage,Data lake bucket
Finance-Systems,gcs-051a174,2026-06,0.0,402.6,6440784,74.47,Cloud Storage,Temp processing bucket
Staging-Env,cdns-010d688,2026-06,0.0,0.0,22006917,33.01,Cloud DNS,DNS zones
Security-Ops,fs-0169362,2026-06,555.8,38.6,23158895,318.43,Firestore,User profiles DB
Security-Ops,ps-10f7545,2026-06,0.0,0.0,25612696,320.15,Pub/Sub,Event streaming
Marketing-Platform,gcf-09ea653,2026-06,0.0,0.0,6251943,93.78,Cloud Functions,Auth handlers
Staging-Env,gcf-00f7900,2026-06,0.0,0.0,6019038,90.29,Cloud Functions,Auth handlers
IoT-Platform,csql-0e1c599,2026-06,906.1,251.7,0,1088.52,Cloud SQL,PostgreSQL replica
Finance-Systems,gcs-07e7387,2026-06,0.0,395.9,6334032,73.23,Cloud Storage,Temp processing bucket
Staging-Env,mem-0101350,2026-06,360.5,0.0,0,259.58,Memorystore,Redis staging cache
Staging-Env,bq-00fc800,2026-06,0.0,1728.7,0,691.47,BigQuery,BI reporting views
Analytics-Platform,clog-0d05888,2026-06,0.0,156.8,0,39.18,Cloud Logging,Audit logs
Analytics-Platform,gcs-1032121,2026-06,0.0,2626.6,2626574,190.42,Cloud Storage,Media assets bucket
Customer-Portal,clog-0fa8308,2026-06,0.0,455.6,0,113.9,Cloud Logging,Application logs
Edge-Network,csql-0f64979,2026-06,717.1,199.2,0,861.49,Cloud SQL,PostgreSQL replica
Edge-Network,ps-0491111,2026-06,0.0,0.0,24884379,311.05,Pub/Sub,Event streaming
Finance-Systems,cr-0d01927,2026-06,351.7,0.0,2930985,304.83,Cloud Run,Webhook handler
Customer-Portal,cr-0d92397,2026-06,566.5,0.0,2360182,736.38,Cloud Run,ETL pipeline service
IoT-Platform,bq-0650720,2026-06,0.0,3308.6,0,1323.47,BigQuery,BI reporting views
Edge-Network,df-02fe412,2026-06,703.8,0.0,0,1712.47,Dataflow,Streaming pipeline
Marketing-Platform,clog-01fb303,2026-06,0.0,245.7,0,61.42,Cloud Logging,Audit logs
Edge-Network,gke-0307108,2026-06,771.4,0.0,0,2314.13,GKE,Production API cluster
Production-Secondary,mem-0dbc292,2026-06,562.7,0.0,0,405.15,Memorystore,Redis production cache
Staging-Env,bq-00fa654,2026-06,0.0,8853.3,0,3541.32,BigQuery,Analytics data warehouse
Analytics-Platform,gcs-0978625,2026-06,0.0,2129.3,2129234,154.36,Cloud Storage,Media assets bucket
Marketing-Platform,gcf-0c68192,2026-06,0.0,0.0,1627253,24.41,Cloud Functions,Scheduled tasks
Marketing-Platform,gke-0c63614,2026-06,2244.0,0.0,0,4488.05,GKE,ML training cluster
Internal-Tools,gcf-0e65257,2026-06,0.0,0.0,1959814,29.39,Cloud Functions,Scheduled tasks
Internal-Tools,vai-0ba7212,2026-06,913.3,0.0,10147885,1978.84,Vertex AI,Model serving endpoints
Partner-Integration,gcs-03ba985,2026-06,0.0,2118.6,1059296,328.38,Cloud Storage,Model artifacts
Internal-Tools,gcf-0a2a982,2026-06,0.0,0.0,1842557,27.63,Cloud Functions,Scheduled tasks
Security-Ops,clog-0177930,2026-06,0.0,507.7,0,126.92,Cloud Logging,Application logs
Finance-Systems,gcf-0238323,2026-06,0.0,0.0,23297322,349.46,Cloud Functions,Pub/Sub processors
Marketing-Platform,gke-01f3108,2026-06,3888.1,0.0,0,7776.21,GKE,GPU node pool
Marketing-Platform,mem-0de1859,2026-06,495.3,0.0,0,356.61,Memorystore,Redis staging cache
Shared-Services,cmon-01b1417,2026-06,0.0,0.0,27627512,221.02,Cloud Monitoring,Metrics and alerting
IoT-Platform,gke-0e3c961,2026-06,493.4,0.0,0,1480.02,GKE,Batch processing cluster
Customer-Portal,ps-027f109,2026-06,0.0,0.0,11089206,138.62,Pub/Sub,Data pipeline
Analytics-Platform,bq-0bdf860,2026-06,0.0,11325.8,0,4530.34,BigQuery,Analytics data warehouse
Security-Ops,bq-0165272,2026-06,0.0,7931.8,0,3172.7,BigQuery,Analytics data warehouse
Customer-Portal,mem-0276381,2026-06,770.8,0.0,0,555.0,Memorystore,Redis production cache
Data-Science,clog-0130248,2026-06,0.0,447.0,0,111.76,Cloud Logging,Application logs
Marketing-Platform,vai-0824781,2026-06,454.8,0.0,0,2273.75,Vertex AI,Training pipelines
Production-Main,vai-0732821,2026-06,717.9,0.0,7976205,1555.36,Vertex AI,Model serving endpoints
Marketing-Platform,clog-058a522,2026-06,0.0,571.2,0,142.81,Cloud Logging,Application logs
Analytics-Platform,cmon-0d1b282,2026-06,0.0,0.0,22279984,178.24,Cloud Monitoring,Metrics and alerting
Data-Science,vai-055e755,2026-06,410.2,0.0,0,2050.96,Vertex AI,Training pipelines
Production-Secondary,vai-0093499,2026-06,654.5,0.0,7272230,1418.09,Vertex AI,Model serving endpoints
Analytics-Platform,gcs-00a5223,2026-06,0.0,22405.8,56014,224.06,Cloud Storage,Archive bucket
Internal-Tools,cr-0cfb121,2026-06,319.8,0.0,1332306,277.12,Cloud Run,Image processor
Marketing-Platform,gcf-07d5924,2026-06,0.0,0.0,1962202,29.43,Cloud Functions,Scheduled tasks
Finance-Systems,cr-0853952,2026-06,517.5,0.0,2156059,672.69,Cloud Run,ETL pipeline service
Customer-Portal,ps-0836856,2026-06,0.0,0.0,9440111,118.01,Pub/Sub,Data pipeline
Marketing-Platform,cmon-09f3686,2026-06,0.0,0.0,31415305,251.32,Cloud Monitoring,Metrics and alerting
Internal-Tools,cr-0e27539,2026-06,651.7,0.0,2715562,847.26,Cloud Run,ETL pipeline service
Staging-Env,vai-04cd524,2026-06,526.7,0.0,0,2633.57,Vertex AI,Training pipelines
Data-Science,csql-011a788,2026-06,733.2,509.2,0,1446.06,Cloud SQL,MySQL analytics
Edge-Network,gcf-0cd5507,2026-06,0.0,0.0,10963238,164.45,Cloud Functions,Data triggers
Analytics-Platform,vai-0728925,2026-06,546.6,0.0,0,2733.41,Vertex AI,Training pipelines
Production-Secondary,clog-1027901,2026-06,0.0,523.8,0,130.94,Cloud Logging,Application logs
Finance-Systems,gcs-022b197,2026-06,0.0,2941.7,2941749,213.28,Cloud Storage,Media assets bucket
Analytics-Platform,gcs-00a1807,2026-06,0.0,11298.0,3765987,338.94,Cloud Storage,Data lake bucket
Data-Science,mem-068e783,2026-06,389.7,0.0,0,280.61,Memorystore,Redis staging cache
Edge-Network,cmon-0f20795,2026-06,0.0,0.0,26567154,212.54,Cloud Monitoring,Metrics and alerting
Internal-Tools,cr-10e6257,2026-06,326.8,0.0,1361614,283.21,Cloud Run,Image processor
Analytics-Platform,cr-1118381,2026-06,674.0,0.0,14042114,1011.03,Cloud Run,API gateway service
Analytics-Platform,csql-0955826,2026-06,745.7,207.1,0,895.86,Cloud SQL,PostgreSQL replica
Staging-Env,cr-010e679,2026-06,321.2,0.0,2676408,278.35,Cloud Run,Webhook handler
